"","time_quasi_extinct"
"1000",232
"1001",212
"1002",427
"1003",302
"1004",239
"1005",175
"1006",115
"1007",429
"1008",270
"1009",307
"1010",104
"1011",161
"1012",282
"1013",477
"1014",23
"1015",448
"1016",120
"1017",317
"1018",280
"1019",356
"1020",429
"1021",386
"1022",183
"1023",406
"1024",213
"1025",212
"1026",224
"1027",278
"1028",199
"1029",97
"1030",171
"1031",188
"1032",100
"1033",203
"1034",418
"1035",13
"1036",62
"1037",305
"1038",124
"1039",453
"1040",232
"1041",304
"1042",208
"1043",137
"1044",23
"1045",161
"1046",10
"1047",154
"1048",314
"1049",176
"1050",110
"1051",106
"1052",19
"1053",393
"1054",328
"1055",174
"1056",89
"1057",5
"1058",95
"1059",251
"1060",495
"1061",120
"1062",238
"1063",71
"1064",18
"1065",183
"1066",37
"1067",100
"1068",472
"1069",377
"1070",87
"1071",398
"1072",491
"1073",89
"1074",152
"1075",152
"1076",456
"1077",16
"1078",339
"1079",60
"1080",147
"1081",192
"1082",117
"1083",196
"1084",39
"1085",241
"1086",338
"1087",214
"1088",57
"1089",183
"1090",3
"1091",15
"1092",307
"1093",33
"1094",240
"1095",415
"1096",300
"1097",4
"1098",56
"1099",222
"1100",184
"1101",240
"1102",203
"1103",34
"1104",131
"1105",466
"1106",131
"1107",55
"1108",249
"1109",450
"1110",174
"1111",78
"1112",380
"1113",228
"1114",276
"1115",286
"1116",413
"1117",299
"1118",104
"1119",226
"1120",33
"1121",4
"1122",350
"1123",440
"1124",192
"1125",389
"1126",305
"1127",199
"1128",111
"1129",105
"1130",201
"1131",192
"1132",317
"1133",52
"1134",82
"1135",348
"1136",8
"1137",95
"1138",340
"1139",311
"1140",49
"1141",15
"1142",96
"1143",23
"1144",136
"1145",44
"1146",259
"1147",21
"1148",86
"1149",22
"1150",4
"1151",379
"1152",15
"1153",13
"1154",168
"1155",337
"1156",208
"1157",151
"1158",441
"1159",237
"1160",179
"1161",355
"1162",68
"1163",157
"1164",102
"1165",47
"1166",22
"1167",500
"1168",405
"1169",472
"1170",274
"1171",428
"1172",382
"1173",238
"1174",149
"1175",59
"1176",122
"1177",16
"1178",173
"1179",469
"1180",32
"1181",17
"1182",77
"1183",295
"1184",163
"1185",304
"1186",7
"1187",248
"1188",469
"1189",21
"1190",346
"1191",156
"1192",408
"1193",17
"1194",484
"1195",190
"1196",19
"1197",136
"1198",312
"1199",197
"1200",390
"1201",71
"1202",168
"1203",68
"1204",382
"1205",40
"1206",113
"1207",100
"1208",13
"1209",50
"1210",191
"1211",317
"1212",199
"1213",336
"1214",266
"1215",173
"1216",42
"1217",220
"1218",387
"1219",128
"1220",328
"1221",267
"1222",470
"1223",130
"1224",13
"1225",100
"1226",137
"1227",67
"1228",273
"1229",109
"1230",10
"1231",249
"1232",148
"1233",96
"1234",183
"1235",242
"1236",69
"1237",133
"1238",24
"1239",98
"1240",483
"1241",260
"1242",116
"1243",178
"1244",98
"1245",462
"1246",68
"1247",106
"1248",373
"1249",12
"1250",451
"1251",47
"1252",39
"1253",311
"1254",10
"1255",147
"1256",404
"1257",294
"1258",331
"1259",311
"1260",50
"1261",290
"1262",99
"1263",251
"1264",148
"1265",183
"1266",20
"1267",18
"1268",188
"1269",441
"1270",160
"1271",40
"1272",233
"1273",132
"1274",183
"1275",187
"1276",390
"1277",424
"1278",148
"1279",109
"1280",165
"1281",364
"1282",216
"1283",128
"1284",360
"1285",367
"1286",179
"1287",42
"1288",283
"1289",262
"1290",289
"1291",300
"1292",351
"1293",407
"1294",346
"1295",198
"1296",259
"1297",16
"1298",11
"1299",22
"1300",37
"1301",417
"1302",24
"1303",58
"1304",79
"1305",153
"1306",149
"1307",130
"1308",288
"1309",175
"1310",131
"1311",5
"1312",250
"1313",445
"1314",430
"1315",3
"1316",124
"1317",6
"1318",274
"1319",404
"1320",401
"1321",38
"1322",239
"1323",330
"1324",231
"1325",152
"1326",342
"1327",84
"1328",248
"1329",177
"1330",7
"1331",346
"1332",442
"1333",97
"1334",14
"1335",109
"1336",172
"1337",92
"1338",211
"1339",180
"1340",208
"1341",104
"1342",82
"1343",186
"1344",23
"1345",79
"1346",417
"1347",93
"1348",333
"1349",67
"1350",61
"1351",358
"1352",220
"1353",40
"1354",298
"1355",177
"1356",16
"1357",258
"1358",398
"1359",216
"1360",104
"1361",222
"1362",33
"1363",20
"1364",90
"1365",4
"1366",224
"1367",12
"1368",360
"1369",322
"1370",349
"1371",167
"1372",117
"1373",131
"1374",74
"1375",324
"1376",230
"1377",22
"1378",378
"1379",219
"1380",308
"1381",399
"1382",31
"1383",261
"1384",305
"1385",394
"1386",5
"1387",6
"1388",192
"1389",194
"1390",47
"1391",97
"1392",121
"1393",483
"1394",163
"1395",11
"1396",200
"1397",65
"1398",98
"1399",344
"1400",341
"1401",39
"1402",459
"1403",427
"1404",8
"1405",468
"1406",324
"1407",93
"1408",382
"1409",203
"1410",227
"1411",73
"1412",20
"1413",292
"1414",5
"1415",61
"1416",167
"1417",146
"1418",320
"1419",13
"1420",47
"1421",492
"1422",361
"1423",48
"1424",63
"1425",173
"1426",32
"1427",223
"1428",23
"1429",68
"1430",24
"1431",17
"1432",240
"1433",134
"1434",64
"1435",45
"1436",368
"1437",174
"1438",114
"1439",89
"1440",345
"1441",345
"1442",105
"1443",94
"1444",85
"1445",403
"1446",459
"1447",79
"1448",292
"1449",116
"1450",9
"1451",189
"1452",458
"1453",164
"1454",15
"1455",498
"1456",27
"1457",138
"1458",263
"1459",82
"1460",223
"1461",7
"1462",74
"1463",238
"1464",324
"1465",191
"1466",257
"1467",28
"1468",311
"1469",96
"1470",108
"1471",180
"1472",232
"1473",84
"1474",204
"1475",65
"1476",21
"1477",407
"1478",275
"1479",83
"1480",113
"1481",230
"1482",67
"1483",81
"1484",285
"1485",11
"1486",150
"1487",312
"1488",254
"1489",483
"1490",4
"1491",78
"1492",5
"1493",91
"1494",219
"1495",342
"1496",170
"1497",293
"1498",107
"1499",283
"1500",322
"1501",491
"1502",410
"1503",421
"1504",473
"1505",116
"1506",275
"1507",295
"1508",18
"1509",110
"1510",345
"1511",86
"1512",23
"1513",276
"1514",452
"1515",281
"1516",77
"1517",288
"1518",400
"1519",11
"1520",331
"1521",448
"1522",292
"1523",82
"1524",283
"1525",384
"1526",178
"1527",344
"1528",107
"1529",329
"1530",387
"1531",210
"1532",414
"1533",295
"1534",35
"1535",51
"1536",393
"1537",398
"1538",236
"1539",446
"1540",4
"1541",468
"1542",265
"1543",71
"1544",195
"1545",233
"1546",20
"1547",42
"1548",169
"1549",61
"1550",323
"1551",94
"1552",408
"1553",304
"1554",415
"1555",325
"1556",76
"1557",330
"1558",169
"1559",365
"1560",181
"1561",172
"1562",251
"1563",245
"1564",128
"1565",195
"1566",59
"1567",308
"1568",267
"1569",153
"1570",125
"1571",208
"1572",440
"1573",141
"1574",391
"1575",89
"1576",447
"1577",258
"1578",77
"1579",6
"1580",302
"1581",130
"1582",47
"1583",172
"1584",159
"1585",58
"1586",69
"1587",204
"1588",326
"1589",161
"1590",472
"1591",27
"1592",322
"1593",49
"1594",71
"1595",312
"1596",174
"1597",148
"1598",33
"1599",74
"1600",451
"1601",21
"1602",299
"1603",208
"1604",374
"1605",18
"1606",7
"1607",191
"1608",364
"1609",239
"1610",402
"1611",300
"1612",221
"1613",74
"1614",147
"1615",130
"1616",347
"1617",161
"1618",359
"1619",270
"1620",57
"1621",462
"1622",112
"1623",104
"1624",89
"1625",5
"1626",105
"1627",481
"1628",156
"1629",145
"1630",384
"1631",75
"1632",52
"1633",88
"1634",98
"1635",259
"1636",246
"1637",236
"1638",228
"1639",158
"1640",280
"1641",7
"1642",159
"1643",16
"1644",55
"1645",294
"1646",70
"1647",434
"1648",84
"1649",207
"1650",42
"1651",7
"1652",88
"1653",80
"1654",472
"1655",37
"1656",190
"1657",160
"1658",360
"1659",84
"1660",388
"1661",200
"1662",423
"1663",380
"1664",8
"1665",189
"1666",391
"1667",426
"1668",298
"1669",8
"1670",100
"1671",474
"1672",247
"1673",493
"1674",432
"1675",38
"1676",342
"1677",157
"1678",88
"1679",96
"1680",4
"1681",201
"1682",183
"1683",491
"1684",275
"1685",72
"1686",137
"1687",6
"1688",304
"1689",18
"1690",350
"1691",110
"1692",455
"1693",114
"1694",17
"1695",344
"1696",14
"1697",224
"1698",448
"1699",32
"1700",293
"1701",247
"1702",259
"1703",483
"1704",447
"1705",497
"1706",421
"1707",109
"1708",216
"1709",28
"1710",112
"1711",192
"1712",137
"1713",449
"1714",16
"1715",491
"1716",151
"1717",52
"1718",279
"1719",203
"1720",78
"1721",274
"1722",225
"1723",4
"1724",145
"1725",97
"1726",85
"1727",218
"1728",438
"1729",200
"1730",441
"1731",44
"1732",137
"1733",247
"1734",474
"1735",148
"1736",323
"1737",135
"1738",487
"1739",27
"1740",16
"1741",239
"1742",43
"1743",166
"1744",64
"1745",191
"1746",124
"1747",135
"1748",361
"1749",187
"1750",88
"1751",22
"1752",381
"1753",107
"1754",5
"1755",220
"1756",143
"1757",170
"1758",135
"1759",354
"1760",236
"1761",160
"1762",66
"1763",81
"1764",105
"1765",168
"1766",244
"1767",66
"1768",116
"1769",326
"1770",198
"1771",65
"1772",373
"1773",337
"1774",383
"1775",4
"1776",409
"1777",54
"1778",122
"1779",200
"1780",313
"1781",432
"1782",70
"1783",492
"1784",435
"1785",480
"1786",133
"1787",263
"1788",360
"1789",3
"1790",274
"1791",64
"1792",382
"1793",116
"1794",441
"1795",249
"1796",242
"1797",91
"1798",341
"1799",331
"1800",45
"1801",121
"1802",215
"1803",159
"1804",312
"1805",377
"1806",116
"1807",17
"1808",330
"1809",254
"1810",408
"1811",190
"1812",49
"1813",442
"1814",259
"1815",437
"1816",110
"1817",176
"1818",62
"1819",20
"1820",315
"1821",32
"1822",316
"1823",16
"1824",10
"1825",59
"1826",159
"1827",42
"1828",110
"1829",6
"1830",44
"1831",409
"1832",291
"1833",388
"1834",285
"1835",480
"1836",159
"1837",109
"1838",490
"1839",19
"1840",284
"1841",13
"1842",420
"1843",128
"1844",80
"1845",214
"1846",270
"1847",43
"1848",175
"1849",22
"1850",217
"1851",9
"1852",160
"1853",353
"1854",152
"1855",380
"1856",23
"1857",52
"1858",135
"1859",54
"1860",121
"1861",298
"1862",316
"1863",492
"1864",162
"1865",24
"1866",152
"1867",132
"1868",114
"1869",16
"1870",6
"1871",314
"1872",165
"1873",174
"1874",22
"1875",443
"1876",392
"1877",469
"1878",117
"1879",28
"1880",51
"1881",22
"1882",70
"1883",62
"1884",174
"1885",67
"1886",11
"1887",150
"1888",463
"1889",386
"1890",166
"1891",307
"1892",87
"1893",10
"1894",219
"1895",456
"1896",189
"1897",68
"1898",305
"1899",42
"1900",452
"1901",68
"1902",378
"1903",331
"1904",96
"1905",472
"1906",237
"1907",353
"1908",486
"1909",63
"1910",28
"1911",177
"1912",203
"1913",170
"1914",118
"1915",189
"1916",177
"1917",6
"1918",10
"1919",220
"1920",244
"1921",213
"1922",401
"1923",172
"1924",73
"1925",178
"1926",156
"1927",353
"1928",30
"1929",3
"1930",58
"1931",348
"1932",11
"1933",110
"1934",241
"1935",474
"1936",312
"1937",97
"1938",149
"1939",139
"1940",89
"1941",15
"1942",405
"1943",282
"1944",327
"1945",207
"1946",14
"1947",423
"1948",295
"1949",244
"1950",310
"1951",438
"1952",4
"1953",355
"1954",223
"1955",350
"1956",135
"1957",215
"1958",34
"1959",381
"1960",259
"1961",362
"1962",155
"1963",124
"1964",428
"1965",58
"1966",417
"1967",402
"1968",71
"1969",117
"1970",237
"1971",40
"1972",268
"1973",4
"1974",201
"1975",89
"1976",225
"1977",462
"1978",198
"1979",173
"1980",222
"1981",233
"1982",230
"1983",42
"1984",76
"1985",349
"1986",148
"1987",92
"1988",182
"1989",475
"1990",96
"1991",60
"1992",43
"1993",101
"1994",215
"1995",437
"1996",77
"1997",379
"1998",294
"1999",74
"2000",237
"2001",323
"2002",430
"2003",184
"2004",84
"2005",50
"2006",140
"2007",159
"2008",496
"2009",290
"2010",421
"2011",370
"2012",218
"2013",428
"2014",45
"2015",42
"2016",192
"2017",211
"2018",228
"2019",181
"2020",43
"2021",209
"2022",68
"2023",291
"2024",180
"2025",8
"2026",336
"2027",126
"2028",256
"2029",150
"2030",139
"2031",107
"2032",334
"2033",22
"2034",199
"2035",116
"2036",362
"2037",19
"2038",371
"2039",394
"2040",404
"2041",81
"2042",136
"2043",108
"2044",296
"2045",214
"2046",432
"2047",5
"2048",427
"2049",343
"2050",20
"2051",299
"2052",40
"2053",6
"2054",57
"2055",122
"2056",52
"2057",129
"2058",204
"2059",160
"2060",178
"2061",69
"2062",16
"2063",58
"2064",245
"2065",194
"2066",4
"2067",201
"2068",164
"2069",78
"2070",22
"2071",194
"2072",99
"2073",92
"2074",127
"2075",70
"2076",13
"2077",75
"2078",187
"2079",34
"2080",241
"2081",61
"2082",335
"2083",401
"2084",194
"2085",18
"2086",120
"2087",232
"2088",105
"2089",396
"2090",147
"2091",56
"2092",13
"2093",15
"2094",75
"2095",122
"2096",229
"2097",44
"2098",264
"2099",338
"2100",421
"2101",92
"2102",148
"2103",19
"2104",6
"2105",387
"2106",197
"2107",122
"2108",128
"2109",110
"2110",23
"2111",2
"2112",104
"2113",89
"2114",389
"2115",20
"2116",277
"2117",162
"2118",41
"2119",414
"2120",361
"2121",180
"2122",21
"2123",262
"2124",100
"2125",267
"2126",236
"2127",31
"2128",9
"2129",5
"2130",209
"2131",3
"2132",234
"2133",100
"2134",234
"2135",192
"2136",176
"2137",376
"2138",42
"2139",136
"2140",387
"2141",320
"2142",202
"2143",371
"2144",3
"2145",58
"2146",32
"2147",59
"2148",31
"2149",198
"2150",473
"2151",214
"2152",422
"2153",336
"2154",89
"2155",404
"2156",134
"2157",108
"2158",427
"2159",134
"2160",321
"2161",437
"2162",190
"2163",386
"2164",433
"2165",28
"2166",116
"2167",307
"2168",10
"2169",73
"2170",72
"2171",58
"2172",131
"2173",278
"2174",363
"2175",427
"2176",133
"2177",29
"2178",394
"2179",184
"2180",38
"2181",7
"2182",200
"2183",60
"2184",58
"2185",76
"2186",316
"2187",452
"2188",158
"2189",111
"2190",303
"2191",157
"2192",303
"2193",18
"2194",173
"2195",44
"2196",214
"2197",392
"2198",2
"2199",81
"2200",96
"2201",253
"2202",309
"2203",111
"2204",194
"2205",94
"2206",111
"2207",260
"2208",143
"2209",181
"2210",119
"2211",501
"2212",415
"2213",197
"2214",357
"2215",130
"2216",293
"2217",172
"2218",10
"2219",50
"2220",353
"2221",65
"2222",124
"2223",104
"2224",418
"2225",181
"2226",67
"2227",500
"2228",53
"2229",118
"2230",221
"2231",112
"2232",378
"2233",85
"2234",493
"2235",6
"2236",431
"2237",354
"2238",128
"2239",32
"2240",399
"2241",144
"2242",114
"2243",133
"2244",159
"2245",75
"2246",492
"2247",458
"2248",76
"2249",92
"2250",71
"2251",260
"2252",314
"2253",129
"2254",395
"2255",3
"2256",210
"2257",477
"2258",114
"2259",72
"2260",355
"2261",223
"2262",418
"2263",153
"2264",403
"2265",9
"2266",104
"2267",487
"2268",467
"2269",47
"2270",180
"2271",279
"2272",167
"2273",250
"2274",328
"2275",337
"2276",389
"2277",21
"2278",11
"2279",94
"2280",114
"2281",206
"2282",14
"2283",27
"2284",496
"2285",317
"2286",112
"2287",340
"2288",34
"2289",68
"2290",171
"2291",8
"2292",59
"2293",424
"2294",161
"2295",127
"2296",48
"2297",305
"2298",125
"2299",107
"2300",378
"2301",32
"2302",75
"2303",395
"2304",442
"2305",259
"2306",304
"2307",183
"2308",196
"2309",86
"2310",318
"2311",257
"2312",91
"2313",163
"2314",47
"2315",154
"2316",186
"2317",334
"2318",83
"2319",107
"2320",120
"2321",478
"2322",112
"2323",16
"2324",202
"2325",350
"2326",131
"2327",224
"2328",301
"2329",13
"2330",366
"2331",142
"2332",54
"2333",206
"2334",35
"2335",51
"2336",284
"2337",33
"2338",135
"2339",266
"2340",307
"2341",104
"2342",59
"2343",11
"2344",100
"2345",319
"2346",20
"2347",125
"2348",230
"2349",110
"2350",95
"2351",72
"2352",66
"2353",448
"2354",147
"2355",133
"2356",60
"2357",13
"2358",17
"2359",141
"2360",166
"2361",136
"2362",301
"2363",230
"2364",249
"2365",68
"2366",177
"2367",95
"2368",14
"2369",355
"2370",46
"2371",231
"2372",71
"2373",445
"2374",65
"2375",67
"2376",99
"2377",416
"2378",25
"2379",278
"2380",19
"2381",236
"2382",176
"2383",377
"2384",90
"2385",72
"2386",98
"2387",393
"2388",399
"2389",102
"2390",132
"2391",501
"2392",227
"2393",136
"2394",482
"2395",105
"2396",307
"2397",150
"2398",249
"2399",416
"2400",391
"2401",225
"2402",375
"2403",88
"2404",263
"2405",99
"2406",222
"2407",249
"2408",25
"2409",304
"2410",80
"2411",152
"2412",260
"2413",384
"2414",470
"2415",84
"2416",91
"2417",240
"2418",310
"2419",114
"2420",5
"2421",132
"2422",64
"2423",248
"2424",51
"2425",229
"2426",153
"2427",250
"2428",263
"2429",350
"2430",226
"2431",226
"2432",223
"2433",44
"2434",133
"2435",183
"2436",85
"2437",218
"2438",122
"2439",69
"2440",162
"2441",222
"2442",361
"2443",434
"2444",213
"2445",137
"2446",295
"2447",473
"2448",394
"2449",198
"2450",318
"2451",20
"2452",122
"2453",53
"2454",281
"2455",284
"2456",9
"2457",3
"2458",192
"2459",312
"2460",220
"2461",242
"2462",298
"2463",199
"2464",428
"2465",150
"2466",19
"2467",105
"2468",298
"2469",501
"2470",329
"2471",6
"2472",153
"2473",408
"2474",83
"2475",222
"2476",66
"2477",242
"2478",409
"2479",340
"2480",340
"2481",490
"2482",272
"2483",11
"2484",118
"2485",221
"2486",32
"2487",7
"2488",279
"2489",111
"2490",143
"2491",77
"2492",464
"2493",301
"2494",13
"2495",100
