"","time_quasi_extinct"
"1",176
"2",122
"3",41
"4",493
"5",58
"6",87
"7",459
"8",274
"9",412
"10",162
"11",7
"12",170
"13",117
"14",34
"15",470
"16",96
"17",84
"18",10
"19",42
"20",270
"21",205
"22",426
"23",119
"24",414
"25",367
"26",8
"27",347
"28",94
"29",137
"30",357
"31",260
"32",156
"33",397
