"","time_quasi_extinct"
"1",1806
"2",1390
"3",806
"4",31
"5",1327
"6",584
"7",1717
"8",1528
"9",1892
"10",1064
"11",10
"12",714
"13",1203
"14",1547
"15",291
"16",1411
"17",1290
"18",872
"19",1795
"20",1029
"21",356
"22",11
"23",1394
