"","time_quasi_extinct"
"1220",25
"1221",64
"1222",27
"1223",99
"1224",21
"1225",49
"1226",65
"1227",9
"1228",120
"1229",10
"1230",19
"1231",60
"1232",14
"1233",49
"1234",31
"1235",45
"1236",57
"1237",72
"1238",45
"1239",64
"1240",3
"1241",8
"1242",82
"1243",9
"1244",205
"1245",4
"1246",36
"1247",71
"1248",134
"1249",49
"1250",26
"1251",39
"1252",230
"1253",67
"1254",129
"1255",11
"1256",142
"1257",15
"1258",24
"1259",41
"1260",49
"1261",108
"1262",21
"1263",4
"1264",236
"1265",47
"1266",7
"1267",8
"1268",71
"1269",17
"1270",36
"1271",6
"1272",18
"1273",116
"1274",42
"1275",5
"1276",15
"1277",22
"1278",38
"1279",69
"1280",31
"1281",46
"1282",26
"1283",26
"1284",3
"1285",100
"1286",19
"1287",123
"1288",32
"1289",5
"1290",133
"1291",9
"1292",24
"1293",35
"1294",72
"1295",32
"1296",40
"1297",48
"1298",4
"1299",70
"1300",101
"1301",4
"1302",9
"1303",61
"1304",155
"1305",20
"1306",106
"1307",48
"1308",7
"1309",69
"1310",8
"1311",165
"1312",42
"1313",78
"1314",53
"1315",80
"1316",9
"1317",57
"1318",8
"1319",17
"1320",153
"1321",115
"1322",62
"1323",56
"1324",7
"1325",113
"1326",56
"1327",32
"1328",39
"1329",44
"1330",38
"1331",80
"1332",11
"1333",22
"1334",19
"1335",30
"1336",11
"1337",31
"1338",5
"1339",11
"1340",24
"1341",13
"1342",6
"1343",29
"1344",66
"1345",94
"1346",28
"1347",33
"1348",122
"1349",10
"1350",12
"1351",78
"1352",67
"1353",73
"1354",26
"1355",6
"1356",19
"1357",23
"1358",16
"1359",4
"1360",54
"1361",40
"1362",121
"1363",37
"1364",36
"1365",92
"1366",6
"1367",54
"1368",24
"1369",24
"1370",22
"1371",55
"1372",28
"1373",28
"1374",27
"1375",169
"1376",118
"1377",50
"1378",29
"1379",13
"1380",99
"1381",123
"1382",105
"1383",18
"1384",29
"1385",72
"1386",64
"1387",71
"1388",33
"1389",106
"1390",104
"1391",51
"1392",17
"1393",4
"1394",13
"1395",12
"1396",22
"1397",15
"1398",53
"1399",38
"1400",9
"1401",94
"1402",81
"1403",74
"1404",98
"1405",44
"1406",67
"1407",69
"1408",108
"1409",26
"1410",11
"1411",10
"1412",84
"1413",26
"1414",63
"1415",20
"1416",10
"1417",102
"1418",50
"1419",60
"1420",112
"1421",46
"1422",27
"1423",14
"1424",46
"1425",60
"1426",18
"1427",55
"1428",35
"1429",56
"1430",18
"1431",28
"1432",74
"1433",32
"1434",13
"1435",63
"1436",12
"1437",51
"1438",40
"1439",83
"1440",153
"1441",5
"1442",142
"1443",94
"1444",222
"1445",27
"1446",82
"1447",62
"1448",96
"1449",16
"1450",59
"1451",31
"1452",74
"1453",65
"1454",38
"1455",68
"1456",28
"1457",4
"1458",139
"1459",32
"1460",17
"1461",14
"1462",10
"1463",83
"1464",30
"1465",23
"1466",44
"1467",15
"1468",61
"1469",66
"1470",48
"1471",58
"1472",49
"1473",52
"1474",36
"1475",112
"1476",13
"1477",9
"1478",11
"1479",87
"1480",79
"1481",45
"1482",9
"1483",26
"1484",63
"1485",13
"1486",43
"1487",39
"1488",140
"1489",26
"1490",64
"1491",78
"1492",24
"1493",34
"1494",107
"1495",10
"1496",34
"1497",108
"1498",8
"1499",81
"1500",205
"1501",102
"1502",53
"1503",219
"1504",9
"1505",33
"1506",136
"1507",5
"1508",51
"1509",54
"1510",81
"1511",69
"1512",24
"1513",30
"1514",137
"1515",21
"1516",5
"1517",58
"1518",46
"1519",60
"1520",100
"1521",79
"1522",9
"1523",25
"1524",10
"1525",27
"1526",53
"1527",34
"1528",101
"1529",12
"1530",3
"1531",61
"1532",184
"1533",17
"1534",10
"1535",65
"1536",14
"1537",67
"1538",179
"1539",12
"1540",50
"1541",51
"1542",14
"1543",32
"1544",17
"1545",40
"1546",41
"1547",242
"1548",15
"1549",45
"1550",19
"1551",8
"1552",11
"1553",40
"1554",12
"1555",54
"1556",163
"1557",12
"1558",7
"1559",65
"1560",21
"1561",9
"1562",74
"1563",22
"1564",3
"1565",51
"1566",141
"1567",55
"1568",54
"1569",26
"1570",65
"1571",49
"1572",24
"1573",11
"1574",39
"1575",15
"1576",4
"1577",85
"1578",24
"1579",44
"1580",25
"1581",7
"1582",74
"1583",32
"1584",86
"1585",21
"1586",120
"1587",7
"1588",113
"1589",18
"1590",235
"1591",96
"1592",118
"1593",26
"1594",156
"1595",16
"1596",4
"1597",4
"1598",49
"1599",25
"1600",21
"1601",34
"1602",8
"1603",75
"1604",22
"1605",13
"1606",31
"1607",58
"1608",13
"1609",33
"1610",19
"1611",38
"1612",22
"1613",102
"1614",144
"1615",10
"1616",110
"1617",190
"1618",17
"1619",3
"1620",67
"1621",63
"1622",13
"1623",64
"1624",53
"1625",65
"1626",122
"1627",8
"1628",56
"1629",71
"1630",22
"1631",34
"1632",134
"1633",44
"1634",7
"1635",13
"1636",16
"1637",19
"1638",11
"1639",20
"1640",176
"1641",114
"1642",117
"1643",10
"1644",142
"1645",48
"1646",11
"1647",20
"1648",55
"1649",9
"1650",61
"1651",75
"1652",15
"1653",90
"1654",25
"1655",57
"1656",66
"1657",71
"1658",101
"1659",18
"1660",29
"1661",104
"1662",21
"1663",47
"1664",57
"1665",72
"1666",3
"1667",7
"1668",58
"1669",28
"1670",22
"1671",22
"1672",16
"1673",11
"1674",105
"1675",8
"1676",68
"1677",37
"1678",131
"1679",14
"1680",35
"1681",158
"1682",12
"1683",10
"1684",37
"1685",27
"1686",12
"1687",10
"1688",16
"1689",139
"1690",32
"1691",6
"1692",9
"1693",9
"1694",100
"1695",12
"1696",42
"1697",4
"1698",8
"1699",7
"1700",39
"1701",7
"1702",50
"1703",9
"1704",85
"1705",23
"1706",97
"1707",137
"1708",42
"1709",85
"1710",20
"1711",12
"1712",45
"1713",171
"1714",43
"1715",41
"1716",35
"1717",31
"1718",11
"1719",3
"1720",69
"1721",89
"1722",22
"1723",108
"1724",43
"1725",20
"1726",29
"1727",140
"1728",6
"1729",27
"1730",3
"1731",46
"1732",27
"1733",27
"1734",156
"1735",33
"1736",94
"1737",31
"1738",37
"1739",58
"1740",47
"1741",6
"1742",16
"1743",278
"1744",40
"1745",8
"1746",32
"1747",119
"1748",10
"1749",6
"1750",17
"1751",23
"1752",9
"1753",8
"1754",79
"1755",45
"1756",79
"1757",12
"1758",142
"1759",76
"1760",32
"1761",22
"1762",4
"1763",57
"1764",17
"1765",36
"1766",80
"1767",91
"1768",48
"1769",6
"1770",4
"1771",40
"1772",10
"1773",11
"1774",125
"1775",194
"1776",129
"1777",76
"1778",37
"1779",11
"1780",125
"1781",114
"1782",95
"1783",70
"1784",77
"1785",36
"1786",28
"1787",80
"1788",102
"1789",17
"1790",5
"1791",31
"1792",81
"1793",198
"1794",20
"1795",98
"1796",12
"1797",29
"1798",69
"1799",46
"1800",17
"1801",24
"1802",4
"1803",4
"1804",49
"1805",15
"1806",20
"1807",43
"1808",27
"1809",15
"1810",151
"1811",113
"1812",36
"1813",22
"1814",91
"1815",70
"1816",208
"1817",28
"1818",41
"1819",30
"1820",23
"1821",5
"1822",103
"1823",120
"1824",79
"1825",69
"1826",146
"1827",29
"1828",6
"1829",47
"1830",38
"1831",55
"1832",36
"1833",38
"1834",9
"1835",87
"1836",84
"1837",69
"1838",25
"1839",70
"1840",4
"1841",202
"1842",21
"1843",42
"1844",44
"1845",27
"1846",13
"1847",23
"1848",21
"1849",99
"1850",17
"1851",65
"1852",7
"1853",11
"1854",30
"1855",57
"1856",48
"1857",44
"1858",21
"1859",90
"1860",12
"1861",11
"1862",28
"1863",98
"1864",32
"1865",95
"1866",7
"1867",71
"1868",13
"1869",76
"1870",179
"1871",3
"1872",27
"1873",33
"1874",19
"1875",7
"1876",15
"1877",64
"1878",42
"1879",84
"1880",10
"1881",8
"1882",62
"1883",11
"1884",9
"1885",182
"1886",15
"1887",41
"1888",32
"1889",47
"1890",112
"1891",28
"1892",60
"1893",75
"1894",14
"1895",15
"1896",55
"1897",83
"1898",39
"1899",40
"1900",148
"1901",47
"1902",38
"1903",169
"1904",32
"1905",2
"1906",14
"1907",11
"1908",116
"1909",50
"1910",76
"1911",12
"1912",10
"1913",10
"1914",90
"1915",61
"1916",8
"1917",145
"1918",12
"1919",123
"1920",49
"1921",37
"1922",7
"1923",40
"1924",53
"1925",17
"1926",39
"1927",37
"1928",5
"1929",162
"1930",23
"1931",72
"1932",40
"1933",3
"1934",76
"1935",21
"1936",39
"1937",20
"1938",89
"1939",112
"1940",34
"1941",105
"1942",109
"1943",63
"1944",97
"1945",233
"1946",15
"1947",71
"1948",14
"1949",14
"1950",34
"1951",7
"1952",40
"1953",53
"1954",45
"1955",56
"1956",3
"1957",76
"1958",9
"1959",203
"1960",25
"1961",6
"1962",114
"1963",114
"1964",20
"1965",6
"1966",42
"1967",76
"1968",2
"1969",98
"1970",12
"1971",27
"1972",67
"1973",8
"1974",31
"1975",20
"1976",39
"1977",18
"1978",85
"1979",28
"1980",52
"1981",13
"1982",13
"1983",35
"1984",5
"1985",153
"1986",8
"1987",124
"1988",13
"1989",368
"1990",25
"1991",22
"1992",66
"1993",25
"1994",37
"1995",15
"1996",81
"1997",18
"1998",5
"1999",69
"2000",56
"2001",7
"2002",25
"2003",149
"2004",38
"2005",12
"2006",64
"2007",7
"2008",42
"2009",26
"2010",86
"2011",9
"2012",14
"2013",131
"2014",24
"2015",181
"2016",92
"2017",13
"2018",29
"2019",56
"2020",57
"2021",5
"2022",132
"2023",84
"2024",240
"2025",116
"2026",24
"2027",31
"2028",18
"2029",30
"2030",6
"2031",7
"2032",47
"2033",12
"2034",46
"2035",29
"2036",67
"2037",7
"2038",9
"2039",31
"2040",89
"2041",23
"2042",10
"2043",37
"2044",5
"2045",14
"2046",23
"2047",59
"2048",73
"2049",59
"2050",91
"2051",54
"2052",117
"2053",5
"2054",41
"2055",129
"2056",151
"2057",89
"2058",7
"2059",39
"2060",131
"2061",14
"2062",11
"2063",22
"2064",47
"2065",28
"2066",51
"2067",66
"2068",50
"2069",35
"2070",4
"2071",46
"2072",41
"2073",5
"2074",55
"2075",24
"2076",124
"2077",13
"2078",158
"2079",144
"2080",66
"2081",29
"2082",16
"2083",54
"2084",134
"2085",32
"2086",164
"2087",5
"2088",12
"2089",15
"2090",22
"2091",12
"2092",12
"2093",9
"2094",3
"2095",25
"2096",81
"2097",20
"2098",4
"2099",15
"2100",63
"2101",30
"2102",79
"2103",19
"2104",48
"2105",29
"2106",159
"2107",62
"2108",31
"2109",12
"2110",80
"2111",7
"2112",6
"2113",8
"2114",74
"2115",23
"2116",22
"2117",111
"2118",14
"2119",14
"2120",26
"2121",99
"2122",65
"2123",7
"2124",115
"2125",61
"2126",14
"2127",10
"2128",19
"2129",25
"2130",39
"2131",80
"2132",11
"2133",44
"2134",57
"2135",73
"2136",26
"2137",64
"2138",8
"2139",24
"2140",132
"2141",18
"2142",146
"2143",72
"2144",37
"2145",91
"2146",19
"2147",27
"2148",49
"2149",59
"2150",35
"2151",19
"2152",9
"2153",12
"2154",136
"2155",40
"2156",41
"2157",17
"2158",67
"2159",54
"2160",33
"2161",21
"2162",29
"2163",52
"2164",70
"2165",71
"2166",130
"2167",4
"2168",46
"2169",87
"2170",76
"2171",7
"2172",194
"2173",4
"2174",100
"2175",4
"2176",40
"2177",120
"2178",12
"2179",32
"2180",7
"2181",39
"2182",18
"2183",21
"2184",19
"2185",3
"2186",12
"2187",30
"2188",111
"2189",23
"2190",31
"2191",249
"2192",149
"2193",24
"2194",17
"2195",37
"2196",118
"2197",169
"2198",88
"2199",71
"2200",11
"2201",31
"2202",28
"2203",76
"2204",31
"2205",9
"2206",38
"2207",16
"2208",76
"2209",83
"2210",15
"2211",31
"2212",9
"2213",17
"2214",16
"2215",3
"2216",66
"2217",32
"2218",6
"2219",74
"2220",219
"2221",49
"2222",128
"2223",161
"2224",62
"2225",21
"2226",12
"2227",51
"2228",49
"2229",40
"2230",11
"2231",4
"2232",7
"2233",51
"2234",105
"2235",39
"2236",20
"2237",215
"2238",12
"2239",94
"2240",27
"2241",152
"2242",8
"2243",11
"2244",92
"2245",65
"2246",46
"2247",137
"2248",28
"2249",30
"2250",15
"2251",37
"2252",124
"2253",57
"2254",59
"2255",119
"2256",41
"2257",38
"2258",71
"2259",59
"2260",137
"2261",17
"2262",3
"2263",10
"2264",24
"2265",13
"2266",56
"2267",74
"2268",119
"2269",95
"2270",35
"2271",59
"2272",45
"2273",124
"2274",74
"2275",77
"2276",29
"2277",327
"2278",29
"2279",29
"2280",56
"2281",197
"2282",7
"2283",27
"2284",20
"2285",46
"2286",148
"2287",14
"2288",86
"2289",13
"2290",9
"2291",42
"2292",16
"2293",5
"2294",31
"2295",31
"2296",12
"2297",17
"2298",20
"2299",8
"2300",30
"2301",13
"2302",45
"2303",38
"2304",22
"2305",35
"2306",21
"2307",312
"2308",81
"2309",22
"2310",3
"2311",82
"2312",68
"2313",129
"2314",10
"2315",65
"2316",11
"2317",14
"2318",42
"2319",18
"2320",28
"2321",156
"2322",115
"2323",71
"2324",170
"2325",20
"2326",37
"2327",7
"2328",81
"2329",66
"2330",114
"2331",38
"2332",49
"2333",57
"2334",83
"2335",33
"2336",76
"2337",106
"2338",3
"2339",8
"2340",9
"2341",49
"2342",6
"2343",30
"2344",203
"2345",18
"2346",61
"2347",10
"2348",44
"2349",142
"2350",120
"2351",87
"2352",22
"2353",86
"2354",58
"2355",4
"2356",4
"2357",31
"2358",60
"2359",157
"2360",24
"2361",37
"2362",74
"2363",85
"2364",15
"2365",19
"2366",30
"2367",75
"2368",125
"2369",371
"2370",41
"2371",46
"2372",105
"2373",3
"2374",73
"2375",35
"2376",37
"2377",24
"2378",52
"2379",137
"2380",119
"2381",136
"2382",125
"2383",123
"2384",19
"2385",26
"2386",15
"2387",20
"2388",48
"2389",45
"2390",49
"2391",32
"2392",39
"2393",10
"2394",30
"2395",139
"2396",45
"2397",130
"2398",20
"2399",11
"2400",4
"2401",28
"2402",15
"2403",96
"2404",119
"2405",140
"2406",20
"2407",29
"2408",62
"2409",108
"2410",18
"2411",337
"2412",5
"2413",42
"2414",22
"2415",31
"2416",4
"2417",19
"2418",258
"2419",21
"2420",10
"2421",89
"2422",31
"2423",85
"2424",117
"2425",33
"2426",145
"2427",57
"2428",4
"2429",5
"2430",60
"2431",12
"2432",82
"2433",10
"2434",6
"2435",38
"2436",54
"2437",12
"2438",135
"2439",37
"2440",4
"2441",118
"2442",58
"2443",18
"2444",22
"2445",20
"2446",128
"2447",11
"2448",24
"2449",12
"2450",73
"2451",132
"2452",188
"2453",4
"2454",3
"2455",16
"2456",23
"2457",14
"2458",10
"2459",42
"2460",26
"2461",35
"2462",212
"2463",9
"2464",5
"2465",30
"2466",44
"2467",24
"2468",69
"2469",41
"2470",16
"2471",155
"2472",9
"2473",54
"2474",78
"2475",14
"2476",36
"2477",49
"2478",17
"2479",95
"2480",79
"2481",30
"2482",77
"2483",7
"2484",29
"2485",21
"2486",107
"2487",9
"2488",8
"2489",87
"2490",52
"2491",20
"2492",4
"2493",36
"2494",28
"2495",50
