"","time_quasi_extinct"
"470",248
"471",419
"472",27
"473",195
"474",32
"475",98
"476",257
"477",22
"478",419
"479",38
"480",114
"481",398
"482",460
"483",226
"484",161
"485",145
"486",189
"487",61
"488",446
"489",196
"490",440
"491",307
"492",296
"493",389
"494",231
"495",343
"496",393
"497",354
"498",328
"499",440
"500",146
"501",341
"502",394
"503",125
"504",181
"505",384
"506",363
"507",272
"508",53
"509",426
"510",60
"511",170
"512",495
"513",180
"514",412
"515",203
"516",331
"517",391
"518",483
"519",204
"520",193
"521",347
"522",132
"523",292
"524",379
"525",313
"526",207
"527",421
"528",122
"529",132
"530",498
"531",83
"532",368
"533",17
"534",469
"535",17
"536",219
"537",34
"538",272
"539",241
"540",332
"541",419
"542",319
"543",10
"544",8
"545",410
"546",188
"547",78
"548",384
"549",305
"550",410
"551",347
"552",354
"553",223
"554",475
"555",169
"556",177
"557",100
"558",167
"559",56
"560",238
"561",110
"562",183
"563",270
"564",230
"565",231
"566",407
"567",107
"568",465
"569",59
"570",498
"571",331
"572",251
"573",240
"574",69
"575",132
"576",455
"577",138
"578",235
"579",405
"580",119
"581",424
"582",450
"583",493
"584",148
"585",79
"586",216
"587",407
"588",106
"589",398
"590",27
"591",360
"592",167
"593",482
"594",208
"595",28
"596",40
"597",318
"598",162
"599",57
"600",110
"601",352
"602",241
"603",257
"604",77
"605",258
"606",475
"607",481
"608",330
"609",373
"610",182
"611",243
"612",80
"613",315
"614",359
"615",398
"616",18
"617",203
"618",40
"619",261
"620",252
"621",490
"622",29
"623",92
"624",501
"625",487
"626",23
"627",142
"628",188
"629",177
"630",283
"631",497
"632",266
"633",404
"634",491
"635",241
"636",68
"637",15
"638",180
"639",492
"640",500
"641",262
"642",27
"643",348
"644",460
"645",57
"646",194
"647",169
"648",54
"649",256
"650",165
"651",446
"652",63
"653",144
"654",48
"655",145
"656",261
"657",146
"658",369
"659",178
"660",351
"661",446
"662",34
"663",60
"664",319
"665",17
"666",330
"667",379
"668",65
"669",353
"670",38
"671",334
"672",59
"673",120
"674",417
"675",18
"676",53
"677",109
"678",345
"679",322
"680",221
"681",116
"682",80
"683",244
"684",25
"685",479
"686",71
"687",443
"688",396
"689",382
"690",198
"691",220
"692",318
"693",234
"694",135
"695",429
"696",459
"697",48
"698",135
"699",373
"700",176
"701",447
"702",85
"703",391
"704",12
"705",79
"706",347
"707",196
"708",123
"709",485
"710",28
"711",298
"712",97
"713",369
"714",430
"715",487
"716",179
"717",36
"718",99
"719",448
"720",321
"721",206
"722",233
"723",76
"724",128
"725",223
"726",272
"727",271
"728",405
"729",59
"730",160
"731",46
"732",21
"733",263
"734",258
"735",219
"736",490
"737",163
"738",253
"739",193
"740",44
"741",262
"742",236
"743",387
"744",465
"745",184
"746",274
"747",5
"748",146
"749",485
"750",432
"751",494
"752",426
"753",62
"754",174
"755",264
"756",252
"757",468
"758",379
"759",52
"760",378
"761",180
"762",57
"763",220
"764",61
"765",236
"766",324
"767",5
"768",436
"769",378
"770",141
"771",128
"772",445
"773",443
"774",145
"775",321
"776",122
"777",239
"778",97
"779",101
"780",407
"781",294
"782",60
"783",326
"784",24
"785",215
"786",171
"787",15
"788",150
"789",234
"790",328
"791",470
"792",343
"793",303
"794",350
"795",151
"796",62
"797",318
"798",456
"799",18
"800",224
"801",239
"802",220
"803",58
"804",345
"805",250
"806",297
"807",147
"808",355
"809",89
"810",334
"811",345
"812",126
"813",211
"814",106
"815",34
"816",47
"817",276
"818",441
"819",183
"820",404
"821",78
"822",185
"823",87
"824",277
"825",205
"826",260
"827",355
"828",410
"829",71
"830",95
"831",371
"832",91
"833",32
"834",175
"835",133
"836",199
"837",30
"838",399
"839",276
"840",229
"841",381
"842",358
"843",74
"844",349
"845",446
"846",79
"847",264
"848",268
"849",240
"850",269
"851",476
"852",476
"853",207
"854",443
"855",486
"856",497
"857",418
"858",334
"859",290
"860",348
"861",239
"862",272
"863",73
"864",164
