"","time_quasi_extinct"
"363",39
"364",258
"365",444
"366",240
"367",12
"368",23
"369",92
"370",260
"371",235
"372",5
"373",59
"374",89
"375",353
"376",7
"377",167
"378",20
"379",173
"380",48
"381",59
"382",95
"383",115
"384",55
"385",108
"386",18
"387",448
"388",183
"389",4
"390",163
"391",38
"392",141
"393",37
"394",56
"395",103
"396",210
"397",7
"398",128
"399",144
"400",25
"401",180
"402",461
"403",50
"404",155
"405",16
"406",27
"407",439
"408",161
"409",138
"410",179
"411",174
"412",174
"413",32
"414",138
"415",15
"416",127
"417",8
"418",342
"419",179
"420",149
"421",141
"422",32
"423",95
"424",6
"425",488
"426",16
"427",260
"428",10
"429",44
"430",29
"431",82
"432",20
"433",28
"434",303
"435",4
"436",390
"437",166
"438",179
"439",206
"440",19
"441",51
"442",162
"443",122
"444",452
"445",80
"446",16
"447",12
"448",17
"449",223
"450",49
"451",341
"452",318
"453",88
"454",88
"455",93
"456",229
"457",251
"458",131
"459",4
"460",270
"461",19
"462",33
"463",308
"464",44
"465",62
"466",43
"467",6
"468",32
"469",298
"470",17
"471",166
"472",40
"473",80
"474",13
"475",103
"476",44
"477",98
"478",159
"479",106
"480",203
"481",64
"482",11
"483",207
"484",194
"485",54
"486",61
"487",66
"488",2
"489",101
"490",4
"491",62
"492",10
"493",229
"494",209
"495",41
"496",71
"497",56
"498",12
"499",428
"500",77
"501",71
"502",37
"503",19
"504",24
"505",16
"506",130
"507",117
"508",18
"509",293
"510",125
"511",271
"512",120
"513",29
"514",396
"515",254
"516",36
"517",37
"518",117
"519",68
"520",63
"521",186
"522",54
"523",227
"524",351
"525",29
"526",47
"527",38
"528",212
"529",78
"530",113
"531",401
"532",10
"533",248
"534",49
"535",48
"536",6
"537",7
"538",281
"539",187
"540",158
"541",14
"542",201
"543",332
"544",350
"545",149
"546",228
"547",20
"548",13
"549",24
"550",30
"551",70
"552",15
"553",385
"554",56
"555",115
"556",37
"557",8
"558",19
"559",201
"560",13
"561",152
"562",77
"563",71
"564",46
"565",19
"566",51
"567",208
"568",224
"569",107
"570",101
"571",281
"572",297
"573",303
"574",82
"575",102
"576",10
"577",330
"578",219
"579",145
"580",161
"581",433
"582",213
"583",165
"584",12
"585",36
"586",5
"587",18
"588",318
"589",162
"590",326
"591",3
"592",281
"593",50
"594",86
"595",27
"596",142
"597",18
"598",9
"599",140
"600",24
"601",22
"602",154
"603",82
"604",41
"605",160
"606",160
"607",198
"608",76
"609",219
"610",16
"611",28
"612",97
"613",62
"614",120
"615",123
"616",66
"617",215
"618",219
"619",187
"620",80
"621",250
"622",9
"623",195
"624",365
"625",18
"626",50
"627",47
"628",254
"629",132
"630",65
"631",75
"632",213
"633",5
"634",132
"635",93
"636",285
"637",27
"638",263
"639",73
"640",97
"641",316
"642",165
"643",129
"644",41
"645",58
"646",52
"647",54
"648",125
"649",134
"650",487
"651",55
"652",361
"653",334
"654",399
"655",111
"656",34
"657",10
"658",184
"659",12
"660",47
"661",311
"662",8
"663",65
"664",89
"665",185
"666",127
"667",6
"668",4
"669",132
"670",121
"671",34
"672",275
"673",35
"674",224
"675",323
"676",83
"677",54
"678",203
"679",52
"680",131
"681",27
"682",71
"683",12
"684",37
"685",175
"686",175
"687",12
"688",145
"689",51
"690",5
"691",173
"692",89
"693",339
"694",12
"695",141
"696",214
"697",37
"698",295
"699",56
"700",90
"701",264
"702",179
"703",93
"704",177
"705",15
"706",121
"707",119
"708",60
"709",294
"710",173
"711",116
"712",326
"713",119
"714",126
"715",24
"716",11
"717",189
"718",15
"719",11
"720",154
"721",89
"722",33
"723",19
"724",167
"725",145
"726",257
"727",352
"728",72
"729",80
"730",94
"731",386
"732",29
"733",47
"734",25
"735",121
"736",19
"737",193
"738",186
"739",146
"740",4
"741",366
"742",113
"743",25
"744",179
"745",66
"746",316
"747",199
"748",80
"749",46
"750",149
"751",59
"752",292
"753",62
"754",327
"755",4
"756",254
"757",236
"758",2
"759",22
"760",6
"761",280
"762",127
"763",28
"764",37
"765",7
"766",200
"767",111
"768",52
"769",49
"770",60
"771",75
"772",200
"773",318
"774",19
"775",49
"776",32
"777",4
"778",17
"779",312
"780",12
"781",61
"782",61
"783",87
"784",116
"785",416
"786",54
"787",9
"788",38
"789",4
"790",144
"791",132
"792",19
"793",356
"794",6
"795",19
"796",37
"797",52
"798",86
"799",126
"800",103
"801",460
"802",68
"803",43
"804",18
"805",97
"806",18
"807",86
"808",35
"809",154
"810",8
"811",242
"812",49
"813",30
"814",12
"815",25
"816",317
"817",118
"818",37
"819",30
"820",58
"821",41
"822",84
"823",158
"824",23
"825",51
"826",347
"827",144
"828",293
"829",209
"830",292
"831",53
"832",11
"833",38
"834",13
"835",163
"836",242
"837",95
"838",172
"839",140
"840",107
"841",69
"842",250
"843",262
"844",30
"845",54
"846",14
"847",65
"848",50
"849",2
"850",252
"851",13
"852",31
"853",22
"854",121
"855",35
"856",45
"857",45
"858",286
"859",80
"860",125
"861",5
"862",209
"863",147
"864",100
"865",10
"866",128
"867",8
"868",204
"869",21
"870",58
"871",131
"872",12
"873",289
"874",42
"875",353
"876",430
"877",77
"878",7
"879",27
"880",122
"881",120
"882",17
"883",92
"884",10
"885",280
"886",20
"887",388
"888",148
"889",353
"890",169
"891",252
"892",69
"893",15
"894",52
"895",20
"896",183
"897",67
"898",57
"899",24
"900",128
"901",128
"902",233
"903",89
"904",15
"905",76
"906",58
"907",316
"908",43
"909",4
"910",160
"911",119
"912",438
"913",9
"914",130
"915",77
"916",390
"917",82
"918",379
"919",14
"920",193
"921",40
"922",172
"923",35
"924",99
"925",4
"926",267
"927",258
"928",78
"929",67
"930",230
"931",91
"932",239
"933",258
"934",93
"935",19
"936",153
"937",117
"938",54
"939",40
"940",382
"941",28
"942",183
"943",86
"944",31
"945",364
"946",240
"947",45
"948",160
"949",237
"950",6
"951",145
"952",253
"953",215
"954",103
"955",139
"956",225
"957",113
"958",97
"959",166
"960",35
"961",77
"962",69
"963",245
"964",32
"965",66
"966",136
"967",4
"968",241
"969",348
"970",8
"971",63
"972",155
"973",70
"974",135
"975",117
"976",27
"977",31
"978",166
"979",73
"980",386
"981",113
"982",87
"983",21
"984",274
"985",111
"986",114
"987",260
"988",98
"989",3
"990",24
"991",442
"992",376
"993",181
"994",30
"995",6
"996",130
"997",73
"998",142
"999",41
"1000",31
"1001",67
"1002",188
"1003",104
"1004",10
"1005",95
"1006",13
"1007",111
"1008",110
"1009",88
"1010",147
"1011",326
"1012",21
"1013",373
"1014",54
"1015",254
"1016",273
"1017",28
"1018",261
"1019",39
"1020",233
"1021",170
"1022",160
"1023",103
"1024",290
"1025",86
"1026",130
"1027",193
"1028",33
"1029",35
"1030",15
"1031",10
"1032",91
"1033",115
"1034",124
"1035",101
"1036",358
"1037",3
"1038",102
"1039",135
"1040",118
"1041",9
"1042",235
"1043",361
"1044",37
"1045",6
"1046",106
"1047",96
"1048",292
"1049",54
"1050",188
"1051",9
"1052",5
"1053",239
"1054",67
"1055",88
"1056",285
"1057",230
"1058",71
"1059",27
"1060",87
"1061",194
"1062",118
"1063",438
"1064",340
"1065",234
"1066",34
"1067",10
"1068",74
"1069",23
"1070",126
"1071",128
"1072",53
"1073",77
"1074",95
"1075",103
"1076",49
"1077",127
"1078",22
"1079",48
"1080",10
"1081",93
"1082",48
"1083",65
"1084",21
"1085",23
"1086",233
"1087",148
"1088",164
"1089",25
"1090",73
"1091",146
"1092",314
"1093",190
"1094",202
"1095",19
"1096",21
"1097",77
"1098",206
"1099",20
"1100",25
"1101",39
"1102",115
"1103",70
"1104",115
"1105",44
"1106",40
"1107",291
"1108",32
"1109",8
"1110",216
"1111",41
"1112",86
"1113",228
"1114",60
"1115",16
"1116",256
"1117",155
"1118",22
"1119",48
"1120",110
"1121",231
"1122",134
"1123",267
"1124",34
"1125",77
"1126",359
"1127",172
"1128",178
"1129",306
"1130",29
"1131",42
"1132",29
"1133",48
"1134",136
"1135",11
"1136",44
"1137",25
"1138",43
"1139",481
"1140",61
"1141",64
"1142",64
"1143",10
"1144",142
"1145",173
"1146",163
"1147",122
"1148",30
"1149",60
"1150",108
"1151",35
"1152",187
"1153",32
"1154",116
"1155",196
"1156",73
"1157",75
"1158",193
"1159",103
"1160",162
"1161",457
"1162",4
"1163",46
"1164",198
"1165",11
"1166",67
"1167",5
"1168",18
"1169",6
"1170",77
"1171",156
"1172",71
"1173",37
"1174",82
"1175",129
"1176",5
"1177",55
"1178",106
"1179",3
"1180",124
"1181",78
"1182",138
"1183",15
"1184",68
"1185",45
"1186",235
"1187",59
"1188",5
"1189",163
"1190",225
"1191",4
"1192",169
"1193",212
"1194",188
"1195",277
"1196",19
"1197",83
"1198",29
"1199",137
"1200",100
"1201",175
"1202",49
"1203",203
"1204",56
"1205",26
"1206",50
"1207",38
"1208",284
"1209",110
"1210",241
"1211",15
"1212",19
"1213",162
"1214",23
"1215",91
"1216",74
"1217",186
"1218",35
"1219",104
"1220",125
"1221",17
"1222",121
"1223",90
"1224",97
"1225",10
"1226",50
"1227",266
"1228",38
"1229",7
"1230",74
"1231",169
"1232",297
"1233",20
"1234",240
"1235",29
"1236",341
"1237",310
"1238",55
"1239",113
"1240",38
"1241",22
"1242",98
"1243",10
"1244",379
"1245",96
"1246",318
"1247",205
"1248",182
"1249",48
"1250",209
"1251",224
"1252",175
"1253",292
"1254",116
"1255",75
"1256",15
"1257",84
"1258",138
"1259",154
"1260",147
"1261",33
"1262",60
"1263",169
"1264",261
"1265",75
"1266",33
"1267",37
"1268",54
"1269",134
"1270",6
"1271",27
"1272",187
"1273",109
"1274",151
"1275",3
"1276",92
"1277",115
"1278",13
"1279",10
"1280",389
"1281",280
"1282",214
"1283",209
"1284",2
"1285",5
"1286",91
"1287",43
"1288",106
"1289",15
"1290",37
"1291",124
"1292",305
"1293",40
"1294",41
"1295",165
"1296",213
"1297",88
"1298",106
"1299",16
"1300",107
"1301",16
"1302",43
"1303",65
"1304",151
"1305",7
"1306",118
"1307",334
"1308",184
"1309",225
"1310",61
"1311",290
"1312",342
"1313",16
"1314",130
"1315",9
"1316",9
"1317",18
"1318",5
"1319",49
"1320",194
"1321",108
"1322",28
"1323",58
"1324",118
"1325",240
"1326",18
"1327",16
"1328",55
"1329",51
"1330",75
"1331",79
"1332",59
"1333",187
"1334",128
"1335",36
"1336",154
"1337",492
"1338",299
"1339",40
"1340",8
"1341",69
"1342",17
"1343",17
"1344",64
"1345",257
"1346",48
"1347",103
"1348",189
"1349",25
"1350",113
"1351",6
"1352",449
"1353",86
"1354",92
"1355",64
"1356",454
"1357",389
"1358",494
"1359",168
"1360",308
"1361",44
"1362",81
"1363",127
"1364",39
"1365",388
"1366",280
"1367",67
"1368",112
"1369",82
"1370",27
"1371",18
"1372",275
"1373",23
"1374",29
"1375",4
"1376",179
"1377",38
"1378",40
"1379",81
"1380",284
"1381",128
"1382",60
"1383",102
"1384",105
"1385",175
"1386",10
"1387",175
"1388",123
"1389",15
"1390",90
"1391",111
"1392",388
"1393",74
"1394",120
"1395",116
"1396",52
"1397",43
"1398",201
"1399",24
"1400",441
"1401",96
"1402",45
"1403",26
"1404",186
"1405",36
"1406",264
"1407",69
"1408",60
"1409",382
"1410",30
"1411",12
"1412",4
"1413",162
"1414",63
"1415",17
"1416",46
"1417",405
"1418",208
"1419",97
"1420",326
"1421",68
"1422",208
"1423",148
"1424",36
"1425",498
"1426",161
"1427",8
"1428",21
"1429",27
"1430",245
"1431",97
"1432",5
"1433",16
"1434",138
"1435",54
"1436",86
"1437",194
"1438",18
"1439",21
"1440",8
"1441",186
"1442",35
"1443",89
"1444",37
"1445",403
"1446",177
"1447",219
"1448",318
"1449",72
"1450",207
"1451",187
"1452",113
"1453",354
"1454",358
"1455",15
"1456",40
"1457",84
"1458",60
"1459",341
"1460",55
"1461",200
"1462",29
"1463",109
"1464",79
"1465",152
"1466",19
"1467",137
"1468",9
"1469",140
"1470",16
"1471",28
"1472",26
"1473",37
"1474",85
"1475",214
"1476",83
"1477",333
"1478",22
"1479",290
"1480",128
"1481",62
"1482",29
"1483",290
"1484",152
"1485",9
"1486",277
"1487",330
"1488",85
"1489",28
"1490",35
"1491",71
"1492",25
"1493",35
"1494",78
"1495",155
"1496",24
"1497",334
"1498",284
"1499",193
"1500",29
"1501",131
"1502",50
"1503",72
"1504",41
"1505",26
"1506",87
"1507",13
"1508",139
"1509",56
"1510",60
"1511",81
"1512",166
"1513",48
"1514",31
"1515",77
"1516",23
"1517",228
"1518",84
"1519",175
"1520",49
"1521",163
"1522",251
"1523",94
"1524",21
"1525",53
"1526",104
"1527",204
"1528",213
"1529",314
"1530",5
"1531",89
"1532",5
"1533",79
"1534",261
"1535",225
"1536",294
"1537",117
"1538",18
"1539",196
"1540",7
"1541",27
"1542",32
"1543",219
"1544",95
"1545",79
"1546",78
"1547",63
"1548",36
"1549",122
"1550",242
"1551",168
"1552",15
"1553",7
"1554",139
"1555",343
"1556",56
"1557",79
"1558",96
"1559",287
"1560",222
"1561",125
"1562",24
"1563",31
"1564",55
"1565",181
"1566",98
"1567",179
"1568",6
"1569",215
"1570",157
"1571",322
"1572",149
"1573",149
"1574",133
"1575",158
"1576",371
"1577",200
"1578",118
"1579",69
"1580",6
"1581",89
"1582",307
"1583",256
"1584",89
"1585",143
"1586",180
"1587",413
"1588",251
"1589",43
"1590",156
"1591",70
"1592",430
"1593",56
"1594",32
"1595",20
"1596",181
"1597",70
"1598",42
"1599",153
"1600",331
"1601",103
"1602",220
"1603",39
"1604",33
"1605",72
"1606",49
"1607",17
"1608",43
"1609",6
"1610",92
"1611",126
"1612",254
"1613",62
"1614",62
"1615",294
"1616",6
"1617",145
"1618",358
"1619",226
"1620",67
"1621",88
"1622",354
"1623",111
"1624",82
"1625",106
"1626",71
"1627",150
"1628",7
"1629",72
"1630",199
"1631",32
"1632",155
"1633",26
"1634",61
"1635",20
"1636",37
"1637",19
"1638",307
"1639",296
"1640",498
"1641",43
"1642",24
"1643",86
"1644",5
"1645",118
"1646",462
"1647",34
"1648",82
"1649",385
"1650",93
"1651",40
"1652",361
"1653",170
"1654",33
"1655",113
"1656",92
"1657",25
"1658",262
"1659",80
"1660",83
"1661",101
"1662",174
"1663",360
"1664",3
"1665",413
"1666",406
"1667",126
"1668",68
"1669",160
"1670",166
"1671",68
"1672",26
"1673",350
"1674",9
"1675",101
"1676",345
"1677",69
"1678",173
"1679",129
"1680",32
"1681",9
"1682",19
"1683",109
"1684",221
"1685",131
"1686",341
"1687",182
"1688",9
"1689",198
"1690",22
"1691",194
"1692",168
"1693",356
"1694",10
"1695",103
"1696",227
"1697",131
"1698",112
"1699",8
"1700",192
"1701",17
"1702",62
"1703",63
"1704",133
"1705",220
"1706",67
"1707",218
"1708",95
"1709",42
"1710",22
"1711",66
"1712",78
"1713",63
"1714",43
"1715",28
"1716",229
"1717",23
"1718",146
"1719",90
"1720",137
"1721",52
"1722",80
"1723",141
"1724",149
"1725",465
"1726",39
"1727",58
"1728",89
"1729",26
"1730",120
"1731",186
"1732",131
"1733",78
"1734",16
"1735",21
"1736",198
"1737",173
"1738",170
"1739",263
"1740",85
"1741",76
"1742",57
"1743",172
"1744",158
"1745",134
"1746",205
"1747",14
"1748",151
"1749",193
"1750",7
"1751",86
"1752",164
"1753",89
"1754",37
"1755",99
"1756",29
"1757",13
"1758",231
"1759",302
"1760",316
"1761",82
"1762",18
"1763",74
"1764",35
"1765",62
"1766",143
"1767",110
"1768",155
"1769",25
"1770",25
"1771",77
"1772",339
"1773",89
"1774",221
"1775",14
"1776",64
"1777",38
"1778",432
"1779",173
"1780",285
"1781",18
"1782",53
"1783",46
"1784",160
"1785",18
"1786",39
"1787",324
"1788",3
"1789",5
"1790",142
"1791",211
"1792",174
"1793",12
"1794",14
"1795",50
"1796",10
"1797",180
"1798",403
"1799",194
"1800",277
"1801",10
"1802",5
"1803",179
"1804",56
"1805",195
"1806",165
"1807",89
"1808",10
"1809",332
"1810",134
"1811",111
"1812",149
"1813",15
"1814",41
"1815",24
"1816",403
"1817",23
"1818",122
"1819",40
"1820",164
"1821",109
"1822",213
"1823",198
"1824",48
"1825",78
"1826",108
"1827",76
"1828",71
"1829",8
"1830",240
"1831",27
"1832",166
"1833",182
"1834",164
"1835",216
"1836",50
"1837",7
"1838",197
"1839",56
"1840",209
"1841",16
"1842",21
"1843",243
"1844",38
"1845",286
"1846",300
"1847",155
"1848",148
"1849",44
"1850",9
"1851",108
"1852",222
"1853",158
"1854",61
"1855",129
"1856",280
"1857",216
"1858",96
"1859",53
"1860",292
"1861",23
"1862",48
"1863",341
"1864",45
"1865",36
"1866",73
"1867",55
"1868",222
"1869",8
"1870",71
"1871",56
"1872",150
"1873",315
"1874",161
"1875",46
"1876",167
"1877",59
"1878",11
"1879",205
"1880",81
"1881",366
"1882",493
"1883",90
"1884",149
"1885",102
"1886",127
"1887",238
"1888",142
"1889",67
"1890",148
"1891",153
"1892",54
"1893",117
"1894",33
"1895",239
"1896",109
"1897",136
"1898",58
"1899",442
"1900",56
"1901",95
"1902",87
"1903",262
"1904",41
"1905",12
"1906",52
"1907",69
"1908",49
"1909",82
"1910",90
"1911",44
"1912",86
"1913",20
"1914",28
"1915",66
"1916",367
"1917",188
"1918",224
"1919",15
"1920",68
"1921",84
"1922",37
"1923",207
"1924",65
"1925",89
"1926",131
"1927",76
"1928",122
"1929",7
"1930",194
"1931",184
"1932",67
"1933",51
"1934",119
"1935",95
"1936",199
"1937",46
"1938",189
"1939",9
"1940",144
"1941",303
"1942",104
"1943",261
"1944",263
"1945",80
"1946",151
"1947",22
"1948",342
"1949",64
"1950",177
"1951",182
"1952",277
"1953",7
"1954",46
"1955",76
"1956",10
"1957",43
"1958",13
"1959",51
"1960",29
"1961",123
"1962",175
"1963",60
"1964",9
"1965",70
"1966",231
"1967",96
"1968",86
"1969",53
"1970",9
"1971",17
"1972",37
"1973",150
"1974",17
"1975",144
"1976",98
"1977",230
"1978",220
"1979",87
"1980",13
"1981",141
"1982",451
"1983",402
"1984",94
"1985",115
"1986",146
"1987",53
"1988",114
"1989",25
"1990",11
"1991",260
"1992",362
"1993",53
"1994",213
"1995",56
"1996",366
"1997",11
"1998",35
"1999",78
"2000",19
"2001",107
"2002",38
"2003",340
"2004",330
"2005",10
"2006",207
"2007",143
"2008",43
"2009",285
"2010",4
"2011",89
"2012",18
"2013",208
"2014",91
"2015",4
"2016",98
"2017",68
"2018",189
"2019",78
"2020",41
"2021",7
"2022",25
"2023",77
"2024",10
"2025",62
"2026",44
"2027",13
"2028",38
"2029",57
"2030",302
"2031",302
"2032",180
"2033",30
"2034",122
"2035",177
"2036",26
"2037",12
"2038",267
"2039",190
"2040",7
"2041",74
"2042",75
"2043",38
"2044",43
"2045",177
"2046",51
"2047",239
"2048",52
"2049",60
"2050",17
"2051",30
"2052",151
"2053",35
"2054",76
"2055",314
"2056",88
"2057",128
"2058",145
"2059",203
"2060",128
"2061",6
"2062",239
"2063",6
"2064",127
"2065",123
"2066",334
"2067",38
"2068",9
"2069",31
"2070",367
"2071",16
"2072",19
"2073",92
"2074",7
"2075",208
"2076",3
"2077",419
"2078",18
"2079",20
"2080",43
"2081",58
"2082",396
"2083",79
"2084",139
"2085",13
"2086",61
"2087",95
"2088",202
"2089",93
"2090",111
"2091",3
"2092",20
"2093",184
"2094",142
"2095",23
"2096",11
"2097",32
"2098",33
"2099",14
"2100",50
"2101",319
"2102",20
"2103",162
"2104",63
"2105",270
"2106",284
"2107",30
"2108",238
"2109",53
"2110",21
"2111",113
"2112",96
"2113",57
"2114",35
"2115",32
"2116",203
"2117",92
"2118",56
"2119",13
"2120",8
"2121",52
"2122",72
"2123",23
"2124",43
"2125",41
"2126",93
"2127",43
"2128",114
"2129",166
"2130",147
"2131",21
"2132",142
"2133",140
"2134",326
"2135",54
"2136",239
"2137",122
"2138",195
"2139",8
"2140",82
"2141",268
"2142",262
"2143",70
"2144",35
"2145",172
"2146",44
"2147",24
"2148",15
"2149",350
"2150",213
"2151",394
"2152",210
"2153",85
"2154",92
"2155",355
"2156",218
"2157",111
"2158",58
"2159",11
"2160",26
"2161",65
"2162",114
"2163",96
"2164",33
"2165",186
"2166",99
"2167",61
"2168",237
"2169",80
"2170",39
"2171",30
"2172",167
"2173",16
"2174",177
"2175",163
"2176",36
"2177",177
"2178",78
"2179",14
"2180",78
"2181",137
"2182",39
"2183",76
"2184",387
"2185",6
"2186",329
"2187",274
"2188",174
"2189",145
"2190",269
"2191",329
"2192",247
"2193",102
"2194",38
"2195",38
"2196",29
"2197",76
"2198",195
"2199",109
"2200",386
"2201",21
"2202",110
"2203",120
"2204",359
"2205",51
"2206",161
"2207",63
"2208",3
"2209",7
"2210",48
"2211",162
"2212",91
"2213",177
"2214",79
"2215",48
"2216",64
"2217",223
"2218",61
"2219",14
"2220",52
"2221",126
"2222",173
"2223",15
"2224",45
"2225",286
"2226",176
"2227",82
"2228",112
"2229",55
"2230",333
"2231",46
"2232",200
"2233",140
"2234",192
"2235",129
"2236",146
"2237",130
"2238",22
"2239",99
"2240",281
"2241",5
"2242",491
"2243",47
"2244",54
"2245",53
"2246",15
"2247",81
"2248",86
"2249",300
"2250",78
"2251",46
"2252",222
"2253",444
"2254",467
"2255",26
"2256",62
"2257",304
"2258",13
"2259",130
"2260",40
"2261",74
"2262",132
"2263",48
"2264",59
"2265",331
"2266",51
"2267",245
"2268",232
"2269",19
"2270",80
"2271",32
"2272",291
"2273",42
"2274",52
"2275",133
"2276",57
"2277",157
"2278",297
"2279",231
"2280",173
"2281",13
"2282",142
"2283",5
"2284",104
"2285",82
"2286",37
"2287",123
"2288",98
"2289",39
"2290",225
"2291",97
"2292",48
"2293",31
"2294",182
"2295",102
"2296",5
"2297",22
"2298",3
"2299",147
"2300",113
"2301",200
"2302",4
"2303",144
"2304",364
"2305",166
"2306",55
"2307",187
"2308",9
"2309",6
"2310",164
"2311",4
"2312",326
"2313",3
"2314",192
"2315",219
"2316",3
"2317",14
"2318",41
"2319",211
"2320",61
"2321",273
"2322",18
"2323",8
"2324",5
"2325",5
"2326",261
"2327",55
"2328",139
"2329",7
"2330",144
"2331",180
"2332",274
"2333",91
"2334",458
"2335",68
"2336",15
"2337",179
"2338",21
"2339",69
"2340",154
"2341",150
"2342",101
"2343",69
"2344",44
"2345",39
"2346",264
"2347",69
"2348",116
"2349",116
"2350",150
"2351",57
"2352",60
"2353",38
"2354",296
"2355",48
"2356",59
"2357",20
"2358",210
"2359",7
"2360",51
"2361",85
"2362",73
"2363",11
"2364",306
"2365",309
"2366",73
"2367",50
"2368",18
"2369",30
"2370",207
"2371",78
"2372",322
"2373",120
"2374",81
"2375",125
"2376",159
"2377",72
"2378",133
"2379",150
"2380",28
"2381",26
"2382",196
"2383",82
"2384",56
"2385",46
"2386",22
"2387",42
"2388",359
"2389",307
"2390",80
"2391",99
"2392",155
"2393",104
"2394",56
"2395",34
"2396",142
"2397",57
"2398",160
"2399",283
"2400",287
"2401",147
"2402",345
"2403",5
"2404",51
"2405",163
"2406",253
"2407",13
"2408",5
"2409",3
"2410",305
"2411",134
"2412",46
"2413",201
"2414",95
"2415",102
"2416",41
"2417",210
"2418",114
"2419",35
"2420",32
"2421",221
"2422",66
"2423",20
"2424",44
"2425",106
"2426",69
"2427",192
"2428",80
"2429",18
"2430",94
"2431",23
"2432",114
"2433",176
"2434",85
"2435",383
"2436",4
"2437",51
"2438",2
"2439",128
"2440",68
"2441",30
"2442",185
"2443",149
"2444",327
"2445",75
"2446",57
"2447",95
"2448",86
"2449",6
"2450",88
"2451",73
"2452",5
"2453",21
"2454",17
"2455",121
"2456",14
"2457",8
"2458",2
"2459",162
"2460",9
"2461",28
"2462",27
"2463",114
"2464",7
"2465",34
"2466",224
"2467",86
"2468",371
"2469",144
"2470",110
"2471",125
"2472",222
"2473",421
"2474",42
"2475",7
"2476",146
"2477",323
"2478",60
"2479",387
"2480",8
"2481",80
"2482",65
"2483",187
"2484",142
"2485",50
"2486",386
"2487",359
"2488",249
"2489",204
"2490",54
"2491",236
"2492",42
"2493",52
"2494",11
"2495",260
