"","time_quasi_extinct"
"1027",1540
"1028",1145
"1029",1769
"1030",713
"1031",55
"1032",45
"1033",226
"1034",1703
"1035",810
"1036",711
"1037",7
"1038",1644
"1039",1213
"1040",1575
"1041",1992
"1042",1582
"1043",399
"1044",250
"1045",842
"1046",838
"1047",1643
"1048",1590
"1049",885
"1050",1846
"1051",116
"1052",1672
"1053",1340
"1054",1453
"1055",1309
"1056",463
"1057",1541
"1058",376
"1059",1438
"1060",5
"1061",1983
"1062",373
"1063",1147
"1064",31
"1065",858
"1066",1751
"1067",684
"1068",79
"1069",1019
"1070",1559
"1071",1527
"1072",481
"1073",1563
"1074",24
"1075",787
"1076",1985
"1077",269
"1078",55
"1079",496
"1080",627
"1081",1555
"1082",1446
"1083",481
"1084",1522
"1085",579
"1086",849
"1087",1128
"1088",1261
"1089",462
"1090",1017
"1091",838
"1092",679
"1093",348
"1094",369
"1095",1936
"1096",835
"1097",1357
"1098",1841
"1099",1836
"1100",371
"1101",42
"1102",764
"1103",1998
"1104",1793
"1105",1824
"1106",455
"1107",1375
"1108",1525
"1109",187
"1110",821
"1111",886
"1112",1505
"1113",1740
"1114",5
"1115",1714
"1116",1015
"1117",1696
"1118",1804
"1119",1780
"1120",1749
"1121",277
"1122",481
"1123",1937
"1124",1433
"1125",1560
"1126",1080
"1127",660
"1128",1564
"1129",1077
"1130",1375
"1131",1565
"1132",876
"1133",814
"1134",1120
"1135",461
"1136",1205
"1137",1317
"1138",330
"1139",1945
"1140",1815
"1141",203
"1142",197
"1143",1965
"1144",106
"1145",175
"1146",224
"1147",1419
"1148",1682
"1149",1651
"1150",1011
"1151",1648
"1152",1712
"1153",738
"1154",26
"1155",1267
"1156",646
"1157",1118
"1158",1902
"1159",944
"1160",1258
"1161",412
"1162",1390
"1163",1023
"1164",263
"1165",837
"1166",68
"1167",1218
"1168",130
"1169",1192
"1170",515
"1171",1493
"1172",986
"1173",1047
"1174",238
"1175",569
"1176",636
"1177",1810
"1178",568
"1179",1841
"1180",1371
"1181",462
"1182",1159
"1183",1815
"1184",1834
"1185",1105
"1186",1804
"1187",1121
"1188",557
"1189",113
"1190",822
"1191",1975
"1192",1838
"1193",1592
"1194",1397
"1195",1316
"1196",1334
"1197",818
"1198",614
"1199",1449
"1200",32
"1201",957
"1202",303
"1203",1824
"1204",363
"1205",8
"1206",1922
"1207",1699
"1208",616
"1209",1744
"1210",1686
"1211",1571
"1212",494
"1213",1161
"1214",279
"1215",1374
"1216",1707
"1217",134
"1218",1063
"1219",1629
"1220",85
"1221",886
"1222",320
"1223",99
"1224",218
"1225",26
"1226",1894
"1227",839
"1228",1711
"1229",797
"1230",1180
"1231",1157
"1232",1209
"1233",1963
"1234",1810
"1235",1157
"1236",1507
"1237",1704
"1238",377
"1239",255
"1240",803
"1241",1530
"1242",890
"1243",1255
"1244",94
"1245",882
"1246",1345
"1247",67
"1248",633
"1249",1546
"1250",718
"1251",1591
"1252",1952
"1253",1962
"1254",522
"1255",2001
"1256",183
"1257",1924
"1258",1669
"1259",1067
"1260",567
"1261",1795
"1262",1173
"1263",1752
"1264",1966
"1265",1052
"1266",775
"1267",1248
"1268",743
"1269",978
"1270",1757
"1271",184
"1272",646
"1273",818
"1274",380
"1275",856
"1276",1204
"1277",87
"1278",1436
"1279",153
"1280",1645
"1281",1219
"1282",758
"1283",1036
"1284",1496
"1285",989
"1286",591
"1287",13
"1288",1955
"1289",1686
"1290",1713
"1291",514
"1292",402
"1293",338
"1294",1031
"1295",1684
"1296",651
"1297",509
"1298",175
"1299",732
"1300",1792
"1301",1185
"1302",1068
"1303",1733
"1304",500
"1305",1132
"1306",663
"1307",899
"1308",666
"1309",911
"1310",75
"1311",199
"1312",485
"1313",1221
"1314",1960
"1315",409
"1316",1909
"1317",997
"1318",1809
"1319",1360
"1320",760
"1321",189
"1322",441
"1323",9
"1324",885
"1325",117
"1326",1223
"1327",1044
"1328",21
"1329",1595
"1330",1294
"1331",1097
"1332",796
"1333",1880
"1334",1321
"1335",601
"1336",1799
"1337",1088
"1338",736
"1339",1198
"1340",1322
"1341",1823
"1342",1411
"1343",1661
"1344",1239
"1345",1469
"1346",1925
"1347",1804
"1348",1068
"1349",1677
"1350",925
"1351",82
"1352",1238
"1353",1828
"1354",1676
"1355",923
"1356",963
"1357",272
"1358",1305
"1359",31
"1360",646
"1361",297
"1362",664
"1363",1951
"1364",1024
"1365",703
"1366",904
"1367",1684
"1368",1095
"1369",1356
"1370",905
"1371",1308
"1372",875
"1373",1489
"1374",286
"1375",562
"1376",379
"1377",491
"1378",1465
"1379",1793
"1380",1201
"1381",324
"1382",388
"1383",1013
"1384",1686
"1385",1650
"1386",103
"1387",119
"1388",1382
"1389",380
"1390",853
"1391",1774
"1392",882
"1393",466
"1394",168
"1395",1864
"1396",1723
"1397",792
"1398",310
"1399",1435
"1400",449
"1401",271
"1402",234
"1403",167
"1404",49
"1405",8
"1406",1543
"1407",563
"1408",1906
"1409",572
"1410",104
"1411",64
"1412",1939
"1413",16
"1414",590
"1415",1392
"1416",546
"1417",1832
"1418",486
"1419",562
"1420",447
"1421",1277
"1422",491
"1423",905
"1424",467
"1425",460
"1426",1737
"1427",1601
"1428",823
"1429",1611
"1430",1369
"1431",1180
"1432",1220
"1433",1369
"1434",1095
"1435",359
"1436",1905
"1437",1046
"1438",312
"1439",1148
"1440",244
"1441",160
"1442",1486
"1443",11
"1444",896
"1445",1538
"1446",372
"1447",694
"1448",337
"1449",394
"1450",1050
"1451",1378
"1452",1733
"1453",346
"1454",1907
"1455",1718
"1456",1359
"1457",385
"1458",995
"1459",1280
"1460",580
"1461",1767
"1462",677
"1463",1960
"1464",996
"1465",1364
"1466",1914
"1467",1693
"1468",636
"1469",172
"1470",1528
"1471",1455
"1472",716
"1473",288
"1474",1859
"1475",1217
"1476",1528
"1477",177
"1478",1816
"1479",1920
"1480",1078
"1481",1109
"1482",1947
"1483",728
"1484",1219
"1485",352
"1486",91
"1487",1666
"1488",1490
"1489",518
"1490",186
"1491",58
"1492",282
"1493",893
"1494",93
"1495",1281
"1496",1113
"1497",1507
"1498",653
"1499",222
"1500",394
"1501",1057
"1502",585
"1503",371
"1504",1917
"1505",1551
"1506",768
"1507",842
"1508",1937
"1509",1709
"1510",319
"1511",1366
"1512",1815
"1513",1832
"1514",281
"1515",1928
"1516",183
"1517",1269
"1518",473
"1519",1124
"1520",1169
"1521",1401
"1522",601
"1523",1657
"1524",1430
"1525",288
"1526",913
"1527",800
"1528",1094
"1529",1375
"1530",868
"1531",911
"1532",1490
"1533",1997
"1534",1317
"1535",349
"1536",993
"1537",1622
"1538",1015
"1539",162
"1540",882
"1541",245
"1542",48
"1543",9
"1544",509
"1545",226
"1546",723
"1547",1789
"1548",1210
"1549",1328
"1550",53
"1551",1343
"1552",1143
"1553",1656
"1554",702
"1555",1177
"1556",1423
"1557",1835
"1558",1083
"1559",1644
"1560",801
"1561",215
"1562",1651
"1563",841
"1564",34
"1565",461
"1566",1761
"1567",822
"1568",777
"1569",101
"1570",755
"1571",1724
"1572",583
"1573",1731
"1574",886
"1575",1057
"1576",1228
"1577",1012
"1578",1894
"1579",582
"1580",1198
"1581",1174
"1582",70
"1583",1236
"1584",408
"1585",1390
"1586",1402
"1587",890
"1588",424
"1589",1649
"1590",1957
"1591",887
"1592",1856
"1593",1956
"1594",788
"1595",490
"1596",539
"1597",832
"1598",101
"1599",289
"1600",1240
"1601",1790
"1602",616
"1603",1811
"1604",699
"1605",1081
"1606",1770
"1607",1297
"1608",1157
"1609",388
"1610",1755
"1611",10
"1612",1110
"1613",1803
"1614",100
"1615",316
"1616",1987
"1617",1223
"1618",1211
"1619",1809
"1620",52
"1621",1906
"1622",1857
"1623",371
"1624",119
"1625",1442
"1626",1906
"1627",232
"1628",353
"1629",1460
"1630",151
"1631",1848
"1632",1079
"1633",988
"1634",347
"1635",1440
"1636",24
"1637",1850
"1638",980
"1639",851
"1640",141
"1641",740
"1642",1415
"1643",13
"1644",1992
"1645",135
"1646",166
"1647",97
"1648",1273
"1649",787
"1650",1317
"1651",658
"1652",101
"1653",1786
"1654",1466
"1655",1905
"1656",266
"1657",1288
"1658",1506
"1659",1549
"1660",1638
"1661",1664
"1662",316
"1663",531
"1664",1715
"1665",1141
"1666",1653
"1667",1620
"1668",1801
"1669",199
"1670",1742
"1671",458
"1672",1002
"1673",1955
"1674",1989
"1675",355
"1676",640
"1677",1339
"1678",500
"1679",522
"1680",757
"1681",1186
"1682",1145
"1683",703
"1684",286
"1685",1498
"1686",495
"1687",836
"1688",1669
"1689",1941
"1690",813
"1691",1259
"1692",1761
"1693",51
"1694",749
"1695",1881
"1696",991
"1697",1414
"1698",1032
"1699",140
"1700",921
"1701",1116
"1702",724
"1703",1863
"1704",228
"1705",1587
"1706",1270
"1707",1615
"1708",1343
"1709",1551
"1710",836
"1711",812
"1712",1356
"1713",718
"1714",1431
"1715",1644
"1716",214
"1717",549
"1718",384
"1719",272
"1720",1639
"1721",889
"1722",311
"1723",1376
"1724",1394
"1725",1872
"1726",1710
"1727",1461
"1728",285
"1729",1651
"1730",213
"1731",654
"1732",1772
"1733",1399
"1734",1809
"1735",1183
"1736",1192
"1737",40
"1738",580
"1739",1302
"1740",667
"1741",142
"1742",1987
"1743",1087
"1744",1443
"1745",371
"1746",681
"1747",1642
"1748",1630
"1749",1330
"1750",1621
"1751",9
"1752",1839
"1753",718
"1754",1337
"1755",10
"1756",1635
"1757",1861
"1758",519
"1759",1668
"1760",1039
"1761",694
"1762",369
"1763",702
"1764",185
"1765",81
"1766",1251
"1767",743
"1768",336
"1769",569
"1770",1818
"1771",1360
"1772",1672
"1773",1840
"1774",314
"1775",998
"1776",432
"1777",1324
"1778",1034
"1779",199
"1780",197
"1781",131
"1782",1010
"1783",493
"1784",1476
"1785",590
"1786",1037
"1787",849
"1788",1560
"1789",1642
"1790",842
"1791",1570
"1792",1187
"1793",1264
"1794",1664
"1795",84
"1796",913
"1797",218
"1798",528
"1799",1953
"1800",290
"1801",8
"1802",311
"1803",1141
"1804",885
"1805",699
"1806",592
"1807",1532
"1808",746
"1809",1915
"1810",391
"1811",940
"1812",1018
"1813",1200
"1814",1391
"1815",154
"1816",1872
"1817",84
"1818",761
"1819",474
"1820",221
"1821",1168
"1822",1192
"1823",1024
"1824",333
"1825",1372
"1826",1345
"1827",1014
"1828",274
"1829",893
"1830",978
"1831",1471
"1832",618
"1833",1699
"1834",599
"1835",1251
"1836",1598
"1837",732
"1838",1690
"1839",1167
"1840",1821
"1841",737
"1842",771
"1843",420
"1844",1536
"1845",1890
"1846",1674
"1847",662
"1848",934
"1849",1778
"1850",1456
"1851",335
"1852",1046
"1853",1110
"1854",465
"1855",618
"1856",486
"1857",1989
"1858",209
"1859",1089
"1860",569
"1861",1862
"1862",22
"1863",593
"1864",1959
"1865",1584
"1866",1995
"1867",539
"1868",1386
"1869",1556
"1870",484
"1871",146
"1872",1918
"1873",505
"1874",1722
"1875",1618
"1876",866
"1877",416
"1878",303
"1879",120
"1880",1121
"1881",1310
"1882",1873
"1883",817
"1884",1244
"1885",1101
"1886",19
"1887",1494
"1888",1895
"1889",13
"1890",992
"1891",976
"1892",1365
"1893",1381
"1894",1415
"1895",187
"1896",249
"1897",1289
"1898",1959
"1899",1104
"1900",1395
"1901",585
"1902",22
"1903",285
"1904",753
"1905",1612
"1906",1761
"1907",973
"1908",865
"1909",1092
"1910",10
"1911",170
"1912",847
"1913",1740
"1914",542
"1915",1451
"1916",109
"1917",8
"1918",152
"1919",33
"1920",1752
"1921",401
"1922",1882
"1923",388
"1924",587
"1925",1077
"1926",686
"1927",1534
"1928",1224
"1929",740
"1930",342
"1931",605
"1932",1662
"1933",371
"1934",1089
"1935",421
"1936",644
"1937",1862
"1938",1070
"1939",824
"1940",955
"1941",324
"1942",304
"1943",230
"1944",537
"1945",380
"1946",147
"1947",1390
"1948",1069
"1949",1031
"1950",226
"1951",1652
"1952",908
"1953",428
"1954",1760
"1955",1857
"1956",663
"1957",461
"1958",921
"1959",72
"1960",25
"1961",1626
"1962",1806
"1963",1658
"1964",1727
"1965",972
"1966",359
"1967",717
"1968",110
"1969",917
"1970",1896
"1971",1507
"1972",390
"1973",466
"1974",196
"1975",1233
"1976",1926
"1977",1386
"1978",873
"1979",439
"1980",715
"1981",23
"1982",1638
"1983",759
"1984",480
"1985",1231
"1986",769
"1987",268
"1988",1948
"1989",1135
"1990",1947
"1991",93
"1992",1492
"1993",1528
"1994",1432
"1995",862
"1996",583
"1997",1120
"1998",374
"1999",272
"2000",1638
"2001",1965
"2002",383
"2003",1401
"2004",1150
"2005",825
"2006",1694
"2007",1314
"2008",983
"2009",1778
"2010",130
"2011",629
"2012",1850
"2013",1679
"2014",439
"2015",212
"2016",1115
"2017",1773
"2018",991
"2019",336
"2020",498
"2021",1003
"2022",872
"2023",1246
"2024",1275
"2025",1353
"2026",365
"2027",1683
"2028",1325
"2029",1470
"2030",479
"2031",1727
"2032",1003
"2033",1346
"2034",1080
"2035",1045
"2036",1671
"2037",1025
"2038",68
"2039",647
"2040",434
"2041",1786
"2042",651
"2043",1554
"2044",272
"2045",74
"2046",981
"2047",1022
"2048",1666
"2049",1924
"2050",721
"2051",815
"2052",52
"2053",9
"2054",1117
"2055",95
"2056",1528
"2057",1268
"2058",1229
"2059",438
"2060",1018
"2061",1705
"2062",494
"2063",739
"2064",1615
"2065",1283
"2066",1128
"2067",1234
"2068",1581
"2069",8
"2070",1394
"2071",126
"2072",957
"2073",114
"2074",25
"2075",1230
"2076",517
"2077",1699
"2078",342
"2079",910
"2080",661
"2081",1684
"2082",827
"2083",1383
"2084",84
"2085",1185
"2086",1509
"2087",990
"2088",1124
"2089",1624
"2090",1605
"2091",1599
"2092",1347
"2093",1996
"2094",513
"2095",742
"2096",1725
"2097",49
"2098",1334
"2099",1164
"2100",1675
"2101",1963
"2102",512
"2103",35
"2104",753
"2105",705
"2106",1337
"2107",148
"2108",525
"2109",941
"2110",515
"2111",1059
"2112",23
"2113",1965
"2114",660
"2115",23
"2116",1292
"2117",152
"2118",271
"2119",1341
"2120",1025
"2121",1556
"2122",831
"2123",1188
"2124",1449
"2125",1547
"2126",1580
"2127",1104
"2128",383
"2129",480
"2130",1386
"2131",1451
"2132",1540
"2133",817
"2134",611
"2135",537
"2136",1083
"2137",1543
"2138",147
"2139",1280
"2140",1356
"2141",863
"2142",988
"2143",1346
"2144",149
"2145",1252
"2146",1205
"2147",1113
"2148",1209
"2149",1081
"2150",569
"2151",11
"2152",148
"2153",218
"2154",1624
"2155",1658
"2156",1686
"2157",1829
"2158",193
"2159",1818
"2160",1471
"2161",1420
"2162",755
"2163",1835
"2164",6
"2165",167
"2166",1827
"2167",1942
"2168",1324
"2169",887
"2170",875
"2171",1050
"2172",1502
"2173",1055
"2174",1344
"2175",649
"2176",1036
"2177",595
"2178",1024
"2179",1995
"2180",1529
"2181",1968
"2182",1095
"2183",1518
"2184",522
"2185",1604
"2186",1997
"2187",1059
"2188",1421
"2189",432
"2190",1281
"2191",248
"2192",587
"2193",1220
"2194",38
"2195",1947
"2196",867
"2197",1846
"2198",1974
"2199",1725
"2200",1478
"2201",116
"2202",1911
"2203",1842
"2204",433
"2205",1868
"2206",498
"2207",1542
"2208",125
"2209",398
"2210",1816
"2211",378
"2212",283
"2213",57
"2214",1797
"2215",845
"2216",478
"2217",1462
"2218",1596
"2219",626
"2220",1470
"2221",1399
"2222",237
"2223",1930
"2224",724
"2225",656
"2226",431
"2227",79
"2228",301
"2229",93
"2230",1096
"2231",964
"2232",971
"2233",1149
"2234",12
"2235",669
"2236",1261
"2237",666
"2238",1164
"2239",1865
"2240",1115
"2241",454
"2242",460
"2243",1248
"2244",1643
"2245",21
"2246",1405
"2247",409
"2248",1580
"2249",378
"2250",190
"2251",1757
"2252",174
"2253",536
"2254",1112
"2255",1032
"2256",156
"2257",997
"2258",176
"2259",780
"2260",274
"2261",1677
"2262",311
"2263",196
"2264",64
"2265",1128
"2266",842
"2267",94
"2268",463
"2269",1449
"2270",1289
"2271",1894
"2272",1244
"2273",455
"2274",709
"2275",1907
"2276",1376
"2277",575
"2278",491
"2279",806
"2280",271
"2281",576
"2282",1586
"2283",1257
"2284",1784
"2285",892
"2286",667
"2287",378
"2288",77
"2289",62
"2290",1259
"2291",1184
"2292",357
"2293",1610
"2294",129
"2295",801
"2296",1419
"2297",1586
"2298",205
"2299",882
"2300",993
"2301",1648
