"","time_quasi_extinct"
"232",154
"233",365
"234",12
"235",226
"236",114
"237",186
"238",382
"239",330
"240",91
"241",223
"242",8
"243",369
"244",226
"245",386
"246",312
"247",391
"248",83
"249",242
"250",243
"251",23
"252",391
"253",274
"254",10
"255",455
"256",11
"257",124
"258",86
"259",63
"260",416
"261",39
"262",427
"263",244
"264",189
"265",130
"266",27
"267",470
"268",18
"269",410
"270",21
"271",118
"272",70
"273",80
"274",48
"275",195
"276",277
"277",431
"278",406
"279",219
"280",26
"281",225
"282",440
"283",67
"284",306
"285",166
"286",17
"287",118
"288",83
"289",285
"290",458
"291",68
"292",351
"293",183
"294",73
"295",436
"296",344
"297",157
"298",232
"299",168
"300",95
"301",32
"302",331
"303",106
"304",188
"305",183
"306",253
"307",126
"308",80
"309",208
"310",73
"311",336
"312",19
"313",58
"314",138
"315",437
"316",103
"317",134
"318",19
"319",14
"320",150
"321",87
"322",228
"323",171
"324",175
"325",415
"326",57
"327",344
"328",95
"329",84
"330",13
"331",351
"332",126
"333",454
"334",351
"335",36
"336",321
"337",85
"338",189
"339",113
"340",126
"341",229
"342",21
"343",288
"344",61
"345",271
"346",90
"347",207
"348",400
"349",81
"350",84
"351",33
"352",81
"353",317
"354",267
"355",96
"356",97
"357",385
"358",143
"359",275
"360",452
"361",282
"362",268
"363",436
"364",465
"365",249
"366",158
"367",92
"368",113
"369",466
"370",163
"371",484
"372",112
"373",205
"374",14
"375",493
"376",119
"377",148
"378",29
"379",129
"380",333
"381",262
"382",476
"383",141
"384",32
"385",459
"386",341
"387",227
"388",51
"389",39
"390",265
"391",169
"392",252
"393",380
"394",232
"395",476
"396",414
"397",87
"398",322
"399",438
"400",265
"401",5
"402",15
"403",113
"404",172
"405",55
"406",250
"407",217
"408",13
"409",122
"410",153
"411",281
"412",245
"413",133
"414",216
"415",14
"416",165
"417",366
"418",121
"419",298
"420",68
"421",262
"422",418
"423",111
"424",85
"425",84
"426",277
"427",219
"428",211
"429",23
"430",60
"431",132
"432",63
"433",167
"434",93
"435",252
"436",259
"437",197
"438",348
"439",160
"440",227
"441",8
"442",248
"443",121
"444",175
"445",172
"446",158
"447",235
"448",16
"449",30
"450",175
"451",51
"452",444
"453",71
"454",56
"455",49
"456",164
"457",211
"458",424
"459",73
"460",428
"461",224
"462",94
"463",42
"464",366
"465",113
"466",359
"467",104
"468",182
"469",221
"470",70
"471",298
"472",49
"473",211
"474",461
"475",332
"476",170
"477",451
"478",255
"479",387
"480",229
"481",41
"482",58
"483",130
"484",78
"485",19
"486",305
"487",17
"488",110
"489",299
"490",220
"491",235
"492",464
"493",112
"494",98
"495",342
"496",68
"497",91
"498",183
"499",304
"500",136
"501",99
"502",397
"503",96
"504",430
"505",295
"506",8
"507",119
"508",245
"509",330
"510",118
"511",131
"512",37
"513",53
"514",168
"515",76
"516",19
"517",359
"518",233
"519",40
"520",99
"521",223
"522",4
"523",208
"524",119
"525",279
"526",25
"527",137
"528",47
"529",282
"530",471
"531",142
"532",315
"533",448
"534",493
"535",456
"536",124
"537",189
"538",150
"539",147
"540",354
"541",188
"542",107
"543",44
"544",230
"545",151
"546",149
"547",377
"548",290
"549",23
"550",265
"551",448
"552",239
"553",89
"554",122
"555",392
"556",64
"557",51
"558",363
"559",304
"560",145
"561",160
"562",32
"563",222
"564",110
"565",164
"566",17
"567",323
"568",413
"569",87
"570",24
"571",65
"572",140
"573",14
"574",59
"575",248
"576",356
"577",472
"578",198
"579",208
"580",153
"581",199
"582",51
"583",267
"584",24
"585",437
"586",15
"587",193
"588",424
"589",144
"590",92
"591",21
"592",108
"593",28
"594",359
"595",33
"596",237
"597",307
"598",122
"599",199
"600",156
"601",456
"602",300
"603",386
"604",37
"605",228
"606",223
"607",179
"608",194
"609",166
"610",175
"611",424
"612",61
"613",459
"614",487
"615",63
"616",284
"617",107
"618",190
"619",323
"620",370
"621",56
"622",239
"623",8
"624",206
"625",162
"626",61
"627",305
"628",455
"629",187
"630",4
"631",197
"632",369
"633",322
"634",79
"635",77
"636",83
"637",239
"638",31
"639",41
"640",18
"641",182
"642",143
"643",300
"644",404
"645",183
"646",315
"647",44
"648",468
"649",412
"650",109
"651",8
"652",287
"653",343
"654",463
"655",166
"656",120
"657",144
"658",101
"659",239
"660",451
"661",409
"662",154
"663",252
"664",65
"665",367
"666",129
"667",463
"668",437
"669",190
"670",499
"671",144
"672",132
"673",184
"674",79
"675",133
"676",231
"677",200
"678",425
"679",188
"680",95
"681",18
"682",28
"683",14
"684",11
"685",14
"686",112
"687",13
"688",251
"689",32
"690",213
"691",135
"692",107
"693",349
"694",226
"695",290
"696",213
"697",82
"698",54
"699",24
"700",166
"701",91
"702",317
"703",236
"704",446
"705",233
"706",151
"707",39
"708",43
"709",71
"710",292
"711",497
"712",101
"713",108
"714",238
"715",58
"716",6
"717",135
"718",92
"719",202
"720",352
"721",63
"722",75
"723",68
"724",429
"725",119
"726",228
"727",373
"728",285
"729",421
"730",328
"731",231
"732",109
"733",15
"734",419
"735",176
"736",463
"737",355
"738",171
"739",162
"740",166
"741",244
"742",79
"743",167
"744",382
"745",484
"746",364
"747",119
"748",100
"749",201
"750",16
"751",64
"752",69
"753",346
"754",246
"755",389
"756",117
"757",57
"758",88
"759",221
"760",20
"761",348
"762",361
"763",359
"764",188
"765",490
"766",322
"767",141
"768",46
"769",451
"770",181
"771",334
"772",256
"773",50
"774",161
"775",179
"776",455
"777",54
"778",65
"779",374
"780",108
"781",60
"782",247
"783",142
"784",318
"785",94
"786",58
"787",40
"788",17
"789",166
"790",79
"791",10
"792",69
"793",238
"794",293
"795",195
"796",294
"797",310
"798",455
"799",232
"800",473
"801",125
"802",197
"803",123
"804",379
"805",27
"806",12
"807",197
"808",88
"809",359
"810",365
"811",311
"812",283
"813",391
"814",41
"815",75
"816",47
"817",145
"818",8
"819",185
"820",337
"821",223
"822",187
"823",290
"824",452
"825",246
"826",184
"827",242
"828",111
"829",96
"830",488
"831",22
"832",364
"833",222
"834",109
"835",65
"836",12
"837",476
"838",189
"839",205
"840",118
"841",392
"842",134
"843",407
"844",67
"845",312
"846",161
"847",89
"848",242
"849",465
"850",358
"851",148
"852",252
"853",193
"854",291
"855",12
"856",12
"857",485
"858",222
"859",95
"860",105
"861",313
"862",108
"863",75
"864",433
"865",261
"866",53
"867",322
"868",328
"869",198
"870",40
"871",141
"872",167
"873",373
"874",174
"875",238
"876",86
"877",153
"878",151
"879",20
"880",122
"881",231
"882",34
"883",104
"884",35
"885",72
"886",433
"887",71
"888",70
"889",156
"890",281
"891",439
"892",116
"893",215
"894",27
"895",124
"896",205
"897",154
"898",205
"899",238
"900",58
"901",191
"902",425
"903",71
"904",352
"905",478
"906",11
"907",377
"908",86
"909",55
"910",15
"911",152
"912",275
"913",447
"914",263
"915",10
"916",203
"917",374
"918",491
"919",222
"920",369
"921",487
"922",77
"923",186
"924",118
"925",362
"926",287
"927",118
"928",55
"929",369
"930",11
"931",134
"932",372
"933",494
"934",62
"935",174
"936",56
"937",10
"938",332
"939",175
"940",69
"941",452
"942",69
"943",235
"944",270
"945",15
"946",198
"947",203
"948",262
"949",262
"950",457
"951",132
"952",294
"953",301
"954",200
"955",399
"956",34
"957",208
"958",396
"959",40
"960",256
"961",63
"962",44
"963",307
"964",89
"965",111
"966",213
"967",331
"968",36
"969",190
"970",124
"971",331
"972",80
"973",144
"974",154
"975",374
"976",150
"977",377
"978",342
"979",280
"980",461
"981",475
"982",199
"983",147
"984",6
"985",199
"986",18
"987",402
"988",385
"989",108
"990",313
"991",126
"992",195
"993",6
"994",323
"995",403
"996",433
"997",435
"998",313
"999",253
"1000",122
"1001",209
"1002",190
"1003",30
"1004",289
"1005",82
"1006",471
"1007",70
"1008",413
"1009",48
"1010",54
"1011",168
"1012",63
"1013",257
"1014",260
"1015",404
"1016",166
"1017",40
"1018",431
"1019",469
"1020",138
"1021",102
"1022",83
"1023",18
"1024",456
"1025",65
"1026",451
"1027",10
"1028",132
"1029",200
"1030",347
"1031",172
"1032",42
"1033",32
"1034",261
"1035",69
"1036",24
"1037",278
"1038",118
"1039",398
"1040",161
"1041",118
"1042",219
"1043",443
"1044",314
"1045",12
"1046",415
"1047",276
"1048",141
"1049",164
"1050",431
"1051",241
"1052",384
"1053",160
"1054",317
"1055",166
"1056",444
"1057",73
"1058",48
"1059",472
"1060",264
"1061",128
"1062",52
"1063",25
"1064",60
"1065",410
"1066",138
"1067",282
"1068",245
"1069",172
"1070",178
"1071",443
"1072",272
"1073",50
"1074",326
"1075",158
"1076",66
"1077",410
"1078",214
"1079",278
"1080",470
"1081",98
"1082",8
"1083",25
"1084",196
"1085",295
"1086",267
"1087",150
"1088",25
"1089",73
"1090",33
"1091",97
"1092",53
"1093",429
"1094",154
"1095",166
"1096",156
"1097",90
"1098",69
"1099",168
"1100",245
"1101",12
"1102",47
"1103",61
"1104",99
"1105",127
"1106",262
"1107",397
"1108",89
"1109",153
"1110",22
"1111",337
"1112",167
"1113",60
"1114",64
"1115",127
"1116",159
"1117",198
"1118",428
"1119",338
"1120",16
"1121",292
"1122",145
"1123",69
"1124",72
"1125",198
"1126",319
"1127",463
"1128",155
"1129",453
"1130",480
"1131",251
"1132",461
"1133",486
"1134",136
"1135",254
"1136",27
"1137",226
"1138",59
"1139",224
"1140",467
"1141",14
"1142",447
"1143",235
"1144",60
"1145",242
"1146",196
"1147",103
"1148",139
"1149",23
"1150",322
"1151",102
"1152",89
"1153",216
"1154",310
"1155",32
"1156",350
"1157",367
"1158",222
"1159",401
"1160",69
"1161",143
"1162",171
"1163",266
"1164",403
"1165",135
"1166",424
"1167",16
"1168",11
"1169",172
"1170",54
"1171",36
"1172",209
"1173",99
"1174",77
"1175",120
"1176",350
"1177",337
"1178",151
"1179",60
"1180",26
"1181",192
"1182",447
"1183",34
"1184",73
"1185",105
"1186",383
"1187",123
"1188",140
"1189",88
"1190",424
"1191",298
"1192",53
"1193",192
"1194",110
"1195",109
"1196",330
"1197",116
"1198",340
"1199",484
"1200",472
"1201",78
"1202",315
"1203",181
"1204",430
"1205",23
"1206",329
"1207",465
"1208",20
"1209",403
"1210",85
"1211",306
"1212",320
"1213",242
"1214",168
"1215",105
"1216",221
"1217",64
"1218",7
"1219",213
"1220",131
"1221",119
"1222",37
"1223",490
"1224",36
"1225",120
"1226",36
"1227",227
"1228",208
"1229",200
"1230",476
"1231",355
"1232",160
"1233",427
"1234",402
"1235",208
"1236",17
"1237",9
"1238",10
"1239",32
"1240",297
"1241",349
"1242",383
"1243",99
"1244",333
"1245",419
"1246",65
"1247",126
"1248",181
"1249",231
"1250",74
"1251",254
"1252",36
"1253",99
"1254",454
"1255",87
"1256",129
"1257",9
"1258",438
"1259",273
"1260",86
"1261",31
"1262",124
"1263",21
"1264",258
"1265",184
"1266",115
"1267",456
"1268",14
"1269",235
"1270",32
"1271",80
"1272",434
"1273",358
"1274",162
"1275",145
"1276",464
"1277",215
"1278",78
"1279",359
"1280",174
"1281",168
"1282",142
"1283",211
"1284",274
"1285",308
"1286",127
"1287",183
"1288",121
"1289",64
"1290",58
"1291",456
"1292",496
"1293",11
"1294",9
"1295",425
"1296",495
"1297",156
"1298",340
"1299",322
"1300",185
"1301",449
"1302",489
"1303",414
"1304",197
"1305",344
"1306",43
"1307",117
"1308",162
"1309",320
"1310",396
"1311",303
"1312",297
"1313",172
"1314",142
"1315",27
"1316",240
"1317",383
"1318",96
"1319",91
"1320",65
"1321",130
"1322",497
"1323",50
"1324",481
"1325",45
"1326",11
"1327",5
"1328",48
"1329",36
"1330",310
"1331",8
"1332",474
"1333",14
"1334",310
"1335",71
"1336",249
"1337",32
"1338",61
"1339",45
"1340",88
"1341",233
"1342",27
"1343",277
"1344",33
"1345",218
"1346",205
"1347",95
"1348",299
"1349",217
"1350",283
"1351",242
"1352",58
"1353",21
"1354",477
"1355",398
"1356",79
"1357",27
"1358",114
"1359",102
"1360",166
"1361",306
"1362",396
"1363",432
"1364",155
"1365",334
"1366",483
"1367",92
"1368",9
"1369",42
"1370",188
"1371",53
"1372",199
"1373",426
"1374",360
"1375",166
"1376",168
"1377",284
"1378",140
"1379",32
"1380",51
"1381",483
"1382",47
"1383",404
"1384",49
"1385",36
"1386",103
"1387",261
"1388",408
"1389",69
"1390",290
"1391",161
"1392",67
"1393",115
"1394",32
"1395",63
"1396",285
"1397",277
"1398",329
"1399",13
"1400",62
"1401",244
"1402",159
"1403",261
"1404",39
"1405",308
"1406",383
"1407",448
"1408",289
"1409",443
"1410",142
"1411",188
"1412",20
"1413",265
"1414",209
"1415",177
"1416",135
"1417",30
"1418",105
"1419",110
"1420",378
"1421",158
"1422",153
"1423",194
"1424",246
"1425",339
"1426",42
"1427",292
"1428",152
"1429",420
"1430",252
"1431",55
"1432",256
"1433",361
"1434",436
"1435",321
"1436",159
"1437",429
"1438",39
"1439",86
"1440",151
"1441",51
"1442",148
"1443",13
"1444",270
"1445",135
"1446",73
"1447",215
"1448",423
"1449",460
"1450",10
"1451",89
"1452",162
"1453",129
"1454",53
"1455",270
"1456",145
"1457",82
"1458",194
"1459",255
"1460",364
"1461",179
"1462",60
"1463",51
"1464",225
"1465",391
"1466",103
"1467",76
"1468",302
"1469",193
"1470",161
"1471",127
"1472",144
"1473",401
"1474",436
"1475",157
"1476",6
"1477",169
"1478",475
"1479",31
"1480",47
"1481",76
"1482",38
"1483",271
"1484",248
"1485",236
"1486",119
"1487",153
"1488",260
"1489",252
"1490",92
"1491",442
"1492",166
"1493",70
"1494",73
"1495",134
"1496",124
"1497",332
"1498",69
"1499",115
"1500",50
"1501",409
"1502",149
"1503",117
"1504",318
"1505",226
"1506",239
"1507",312
"1508",212
"1509",61
"1510",128
"1511",360
"1512",212
"1513",82
"1514",393
"1515",410
"1516",217
"1517",248
"1518",406
"1519",288
"1520",5
"1521",96
"1522",308
"1523",75
"1524",37
"1525",35
"1526",162
"1527",71
"1528",187
"1529",322
"1530",70
"1531",429
"1532",280
"1533",9
"1534",382
"1535",278
"1536",9
"1537",132
"1538",417
"1539",110
"1540",154
"1541",274
"1542",67
"1543",39
"1544",327
"1545",39
"1546",113
"1547",431
"1548",231
"1549",27
"1550",29
"1551",10
"1552",17
"1553",338
"1554",36
"1555",399
"1556",281
"1557",20
"1558",96
"1559",227
"1560",11
"1561",164
"1562",146
"1563",291
"1564",415
"1565",151
"1566",156
"1567",116
"1568",88
"1569",19
"1570",177
"1571",130
"1572",358
"1573",117
"1574",342
"1575",362
"1576",145
"1577",32
"1578",489
"1579",36
"1580",172
"1581",15
"1582",7
"1583",311
"1584",149
"1585",83
"1586",112
"1587",22
"1588",241
"1589",470
"1590",140
"1591",213
"1592",470
"1593",460
"1594",31
"1595",57
"1596",161
"1597",76
"1598",126
"1599",111
"1600",230
"1601",289
"1602",400
"1603",279
"1604",226
"1605",387
"1606",439
"1607",392
"1608",33
"1609",384
"1610",435
"1611",50
"1612",84
"1613",51
"1614",298
"1615",342
"1616",12
"1617",93
"1618",296
"1619",110
"1620",42
"1621",500
"1622",111
"1623",178
"1624",360
"1625",81
"1626",258
"1627",43
"1628",264
"1629",23
"1630",182
"1631",417
"1632",187
"1633",6
"1634",249
"1635",67
"1636",198
"1637",389
"1638",201
"1639",39
"1640",390
"1641",19
"1642",412
"1643",29
"1644",105
"1645",204
"1646",441
"1647",448
"1648",216
"1649",339
"1650",337
"1651",49
"1652",81
"1653",49
"1654",172
"1655",193
"1656",60
"1657",218
"1658",41
"1659",39
"1660",489
"1661",72
"1662",322
"1663",7
"1664",312
"1665",352
"1666",89
"1667",200
"1668",121
"1669",26
"1670",187
"1671",57
"1672",72
"1673",17
"1674",144
"1675",171
"1676",50
"1677",404
"1678",198
"1679",53
"1680",178
"1681",214
"1682",115
"1683",172
"1684",139
"1685",356
"1686",123
"1687",436
"1688",353
"1689",155
"1690",485
"1691",492
"1692",316
"1693",61
"1694",109
"1695",178
"1696",165
"1697",159
"1698",378
"1699",139
"1700",200
"1701",285
"1702",25
"1703",332
"1704",154
"1705",142
"1706",100
"1707",225
"1708",43
"1709",41
"1710",395
"1711",114
"1712",200
"1713",204
"1714",330
"1715",95
"1716",90
"1717",60
"1718",252
"1719",357
"1720",311
"1721",102
"1722",125
"1723",245
"1724",341
"1725",155
"1726",86
"1727",469
"1728",43
"1729",364
"1730",332
"1731",322
"1732",116
"1733",122
"1734",67
"1735",40
"1736",154
"1737",214
"1738",171
"1739",377
"1740",148
"1741",207
"1742",303
"1743",492
"1744",168
"1745",406
"1746",218
"1747",9
"1748",298
"1749",394
"1750",23
"1751",162
"1752",213
"1753",96
"1754",414
"1755",151
"1756",13
"1757",37
"1758",138
"1759",494
"1760",462
"1761",65
"1762",8
"1763",286
"1764",293
"1765",23
"1766",175
"1767",64
"1768",22
"1769",197
"1770",435
"1771",252
"1772",21
"1773",47
"1774",461
"1775",390
"1776",58
"1777",36
"1778",87
"1779",251
"1780",198
"1781",9
"1782",397
"1783",195
"1784",339
"1785",144
"1786",280
"1787",190
"1788",88
"1789",307
"1790",255
"1791",395
"1792",142
"1793",36
"1794",192
"1795",8
"1796",125
"1797",321
"1798",47
"1799",312
"1800",405
"1801",331
"1802",45
"1803",378
"1804",121
"1805",46
"1806",132
"1807",194
"1808",111
"1809",122
"1810",325
"1811",29
"1812",248
"1813",398
"1814",131
"1815",262
"1816",348
"1817",224
"1818",322
"1819",211
"1820",133
"1821",49
"1822",447
"1823",261
"1824",169
"1825",315
"1826",21
"1827",53
"1828",76
"1829",59
"1830",433
"1831",225
"1832",405
"1833",104
"1834",29
"1835",465
"1836",183
"1837",114
"1838",319
"1839",87
"1840",82
"1841",428
"1842",224
"1843",146
"1844",101
"1845",12
"1846",452
"1847",98
"1848",61
"1849",142
"1850",395
"1851",389
"1852",248
"1853",229
"1854",342
"1855",364
"1856",215
"1857",15
"1858",34
"1859",72
"1860",48
"1861",21
"1862",338
"1863",266
"1864",159
"1865",9
"1866",376
"1867",335
"1868",374
"1869",265
"1870",278
"1871",128
"1872",386
"1873",478
"1874",426
"1875",475
"1876",485
"1877",163
"1878",244
"1879",12
"1880",362
"1881",289
"1882",404
"1883",69
"1884",8
"1885",375
"1886",46
"1887",20
"1888",289
"1889",364
"1890",18
"1891",174
"1892",37
"1893",303
"1894",399
"1895",150
"1896",13
"1897",227
"1898",74
"1899",120
"1900",487
"1901",190
"1902",16
"1903",104
"1904",443
"1905",321
"1906",164
"1907",96
"1908",192
"1909",303
"1910",482
"1911",344
"1912",454
"1913",47
"1914",30
"1915",72
"1916",121
"1917",455
"1918",485
"1919",13
"1920",184
"1921",325
"1922",344
"1923",170
"1924",431
"1925",409
"1926",113
"1927",195
"1928",9
"1929",450
"1930",479
"1931",125
"1932",12
"1933",335
"1934",46
"1935",101
"1936",250
"1937",421
"1938",230
"1939",73
"1940",99
"1941",31
"1942",418
"1943",270
"1944",217
"1945",97
"1946",84
"1947",194
"1948",173
"1949",125
"1950",68
"1951",340
"1952",9
"1953",31
"1954",11
"1955",133
"1956",306
"1957",154
"1958",368
"1959",397
"1960",231
"1961",229
"1962",204
"1963",413
"1964",44
"1965",62
"1966",191
"1967",17
"1968",282
"1969",294
"1970",296
"1971",100
"1972",49
"1973",150
"1974",409
"1975",235
"1976",338
"1977",351
"1978",257
"1979",228
"1980",288
"1981",217
"1982",262
"1983",275
"1984",388
"1985",220
"1986",101
"1987",50
"1988",104
"1989",294
"1990",38
"1991",16
"1992",350
"1993",364
"1994",125
"1995",145
"1996",91
"1997",81
"1998",224
"1999",114
"2000",23
"2001",122
"2002",263
"2003",192
"2004",22
"2005",306
"2006",89
"2007",440
"2008",199
"2009",307
"2010",385
"2011",389
"2012",234
"2013",101
"2014",345
"2015",122
"2016",61
"2017",166
"2018",9
"2019",17
"2020",267
"2021",59
"2022",279
"2023",201
"2024",364
"2025",492
"2026",283
"2027",191
"2028",382
"2029",475
"2030",16
"2031",56
"2032",260
"2033",238
"2034",185
"2035",482
"2036",34
"2037",136
"2038",69
"2039",109
"2040",169
"2041",160
"2042",360
"2043",218
"2044",266
"2045",133
"2046",125
"2047",218
"2048",387
"2049",210
"2050",380
"2051",93
"2052",28
"2053",91
"2054",182
"2055",460
"2056",41
"2057",212
"2058",246
"2059",326
"2060",226
"2061",189
"2062",116
"2063",194
"2064",183
"2065",144
"2066",364
"2067",223
"2068",197
"2069",354
"2070",157
"2071",113
"2072",68
"2073",241
"2074",474
"2075",145
"2076",324
"2077",242
"2078",188
"2079",200
"2080",144
"2081",242
"2082",44
"2083",85
"2084",380
"2085",327
"2086",359
"2087",172
"2088",197
"2089",113
"2090",283
"2091",359
"2092",99
"2093",103
"2094",370
"2095",324
"2096",214
"2097",288
"2098",153
"2099",193
"2100",283
"2101",121
"2102",85
"2103",186
"2104",68
"2105",18
"2106",56
"2107",5
"2108",328
"2109",206
"2110",363
"2111",393
"2112",20
"2113",217
"2114",499
"2115",247
"2116",157
"2117",485
"2118",316
"2119",45
"2120",128
"2121",108
"2122",175
"2123",169
"2124",11
"2125",393
"2126",190
"2127",150
"2128",407
"2129",80
"2130",284
"2131",67
"2132",66
"2133",416
"2134",21
"2135",488
"2136",120
"2137",286
"2138",422
"2139",24
"2140",211
"2141",454
"2142",458
"2143",225
"2144",6
"2145",79
"2146",140
"2147",149
"2148",89
"2149",178
"2150",45
"2151",66
"2152",254
"2153",182
"2154",262
"2155",114
"2156",218
"2157",226
"2158",360
"2159",29
"2160",167
"2161",348
"2162",493
"2163",405
"2164",105
"2165",501
"2166",192
"2167",248
"2168",45
"2169",87
"2170",248
"2171",157
"2172",18
"2173",449
"2174",179
"2175",70
"2176",213
"2177",212
"2178",3
"2179",146
"2180",279
"2181",273
"2182",419
"2183",260
"2184",176
"2185",68
"2186",29
"2187",148
"2188",66
"2189",149
"2190",393
"2191",66
"2192",109
"2193",317
"2194",12
"2195",454
"2196",299
"2197",415
"2198",120
"2199",176
"2200",136
"2201",31
"2202",99
"2203",153
"2204",243
"2205",225
"2206",477
"2207",248
"2208",156
"2209",323
"2210",245
"2211",128
"2212",102
"2213",118
"2214",182
"2215",274
"2216",168
"2217",141
"2218",38
"2219",192
"2220",434
"2221",400
"2222",24
"2223",245
"2224",153
"2225",446
"2226",262
"2227",218
"2228",247
"2229",171
"2230",47
"2231",18
"2232",54
"2233",196
"2234",380
"2235",125
"2236",107
"2237",128
"2238",333
"2239",283
"2240",108
"2241",384
"2242",499
"2243",160
"2244",91
"2245",373
"2246",11
"2247",153
"2248",297
"2249",70
"2250",28
"2251",52
"2252",229
"2253",275
"2254",196
"2255",247
"2256",9
"2257",24
"2258",363
"2259",251
"2260",78
"2261",401
"2262",118
"2263",60
"2264",34
"2265",225
"2266",303
"2267",165
"2268",185
"2269",146
"2270",418
"2271",126
"2272",490
"2273",328
"2274",420
"2275",204
"2276",92
"2277",204
"2278",477
"2279",123
"2280",23
"2281",432
"2282",375
"2283",220
"2284",404
"2285",244
"2286",169
"2287",336
"2288",275
"2289",10
"2290",320
"2291",244
"2292",172
"2293",86
"2294",284
"2295",454
"2296",325
"2297",267
"2298",121
"2299",8
"2300",65
"2301",8
"2302",168
"2303",317
"2304",422
"2305",184
"2306",254
"2307",316
"2308",141
"2309",143
"2310",102
"2311",89
"2312",74
"2313",197
"2314",20
"2315",6
"2316",52
"2317",479
"2318",59
"2319",134
"2320",81
"2321",110
"2322",65
"2323",47
"2324",163
"2325",30
"2326",282
"2327",204
"2328",101
"2329",243
"2330",302
"2331",13
"2332",211
"2333",134
"2334",137
"2335",102
"2336",85
"2337",117
"2338",28
"2339",232
"2340",294
"2341",238
"2342",229
"2343",222
"2344",216
"2345",435
"2346",157
"2347",337
"2348",418
"2349",271
"2350",49
"2351",391
"2352",294
"2353",20
"2354",252
"2355",358
"2356",89
"2357",37
"2358",318
"2359",464
"2360",494
"2361",413
"2362",182
"2363",421
"2364",118
"2365",364
"2366",8
"2367",140
"2368",60
"2369",62
"2370",163
"2371",277
"2372",301
"2373",468
"2374",183
"2375",388
"2376",274
"2377",117
"2378",189
"2379",123
"2380",235
"2381",273
"2382",82
"2383",368
"2384",251
"2385",158
"2386",101
"2387",9
"2388",244
"2389",258
"2390",295
"2391",182
"2392",245
"2393",252
"2394",212
"2395",57
"2396",80
"2397",66
"2398",101
"2399",436
"2400",43
"2401",368
"2402",5
"2403",136
"2404",479
"2405",385
"2406",157
"2407",97
"2408",222
"2409",218
"2410",416
"2411",40
"2412",230
"2413",135
"2414",238
"2415",69
"2416",16
"2417",305
"2418",144
"2419",329
"2420",85
"2421",280
"2422",31
"2423",118
"2424",44
"2425",145
"2426",159
"2427",436
"2428",19
"2429",235
"2430",46
"2431",263
"2432",466
"2433",5
"2434",281
"2435",455
"2436",294
"2437",60
"2438",183
"2439",223
"2440",363
"2441",493
"2442",80
"2443",392
"2444",116
"2445",40
"2446",5
"2447",138
"2448",160
"2449",51
"2450",8
"2451",179
"2452",434
"2453",355
"2454",151
"2455",110
"2456",288
"2457",115
"2458",190
"2459",60
"2460",102
"2461",315
"2462",277
"2463",248
"2464",178
"2465",283
"2466",54
"2467",426
"2468",302
"2469",244
"2470",95
"2471",71
"2472",390
"2473",460
"2474",64
"2475",60
"2476",381
"2477",32
"2478",345
"2479",65
"2480",432
"2481",50
"2482",40
"2483",9
"2484",115
"2485",193
"2486",205
"2487",149
"2488",30
"2489",259
"2490",385
"2491",61
"2492",74
"2493",304
"2494",8
"2495",497
