"","time_quasi_extinct"
"553",258
"554",45
"555",367
"556",224
"557",79
"558",167
"559",60
"560",448
"561",301
"562",309
"563",92
"564",103
"565",7
"566",262
"567",388
"568",357
"569",31
"570",298
"571",264
"572",377
"573",282
"574",146
"575",390
"576",156
"577",332
"578",296
"579",22
"580",164
"581",152
"582",405
"583",246
"584",261
"585",65
"586",479
"587",263
"588",471
"589",141
"590",378
"591",174
"592",480
"593",272
"594",57
"595",432
"596",51
"597",263
"598",230
"599",205
"600",168
"601",429
"602",444
"603",307
"604",431
"605",483
"606",48
"607",269
"608",75
"609",319
"610",110
"611",81
"612",276
"613",240
"614",266
"615",334
"616",250
"617",188
"618",241
"619",212
"620",52
"621",415
"622",241
"623",129
"624",187
"625",14
"626",49
"627",11
"628",237
"629",353
"630",69
"631",66
"632",50
"633",72
"634",17
"635",353
"636",27
"637",197
"638",283
"639",353
"640",230
"641",164
"642",246
"643",431
"644",24
"645",418
"646",97
"647",470
"648",421
"649",350
"650",397
"651",485
"652",281
"653",349
"654",264
"655",295
"656",39
"657",258
"658",175
"659",444
"660",440
"661",108
"662",275
"663",79
"664",220
"665",288
"666",157
"667",118
"668",78
"669",220
"670",436
"671",436
"672",11
"673",209
"674",422
"675",378
"676",77
"677",398
"678",248
"679",311
"680",404
"681",12
"682",243
"683",493
"684",159
"685",381
"686",411
"687",136
"688",140
"689",422
"690",280
"691",273
"692",411
"693",349
"694",470
"695",9
"696",481
"697",389
"698",353
"699",410
"700",52
"701",387
"702",212
"703",435
"704",385
"705",152
"706",267
"707",133
"708",445
"709",175
"710",438
"711",90
"712",15
"713",209
"714",428
"715",315
"716",440
"717",84
"718",140
"719",319
"720",6
"721",473
"722",363
"723",247
"724",106
"725",130
"726",290
"727",458
"728",50
"729",492
"730",113
"731",497
"732",301
"733",496
"734",486
"735",278
"736",214
"737",357
"738",22
"739",446
"740",42
"741",452
"742",251
"743",140
"744",309
"745",244
"746",238
"747",89
"748",82
"749",25
"750",416
"751",192
"752",336
"753",312
"754",422
"755",409
"756",115
"757",365
"758",134
"759",215
"760",311
"761",236
"762",236
"763",114
"764",13
"765",278
"766",4
"767",390
"768",411
"769",34
"770",153
"771",134
"772",103
"773",234
"774",182
"775",311
"776",185
"777",186
"778",61
"779",84
"780",54
"781",62
"782",247
"783",90
"784",169
"785",49
"786",73
"787",453
"788",165
"789",495
"790",314
"791",58
"792",349
"793",83
"794",296
"795",211
"796",90
"797",54
"798",418
"799",208
"800",270
"801",299
"802",333
"803",484
"804",217
"805",80
"806",313
"807",493
"808",319
"809",363
"810",407
"811",25
"812",66
"813",89
"814",165
"815",223
"816",385
"817",80
"818",56
"819",114
"820",381
"821",156
"822",493
"823",418
"824",24
"825",500
"826",481
"827",346
"828",39
"829",139
"830",57
"831",272
"832",12
"833",20
"834",188
"835",207
"836",233
"837",353
"838",6
"839",397
"840",331
"841",417
"842",143
"843",208
"844",334
"845",69
"846",419
"847",284
"848",387
"849",288
"850",268
"851",333
"852",336
"853",11
"854",205
"855",92
"856",18
"857",468
"858",396
"859",194
"860",176
"861",185
"862",337
"863",9
"864",498
"865",460
"866",213
"867",20
"868",415
"869",194
"870",268
"871",417
"872",12
"873",334
"874",426
"875",394
"876",418
"877",133
"878",451
"879",133
"880",314
"881",252
"882",278
"883",375
"884",374
"885",406
"886",92
"887",29
"888",178
"889",287
"890",187
"891",346
"892",157
"893",146
"894",172
"895",230
"896",315
"897",238
"898",495
"899",145
"900",449
"901",366
"902",364
"903",427
"904",364
"905",322
"906",375
"907",7
"908",39
"909",426
"910",334
"911",289
"912",363
"913",168
"914",10
"915",16
"916",270
"917",374
"918",227
"919",52
"920",103
"921",105
"922",93
"923",120
"924",349
"925",320
"926",340
"927",286
"928",53
"929",360
"930",293
"931",423
"932",96
"933",501
"934",8
"935",422
"936",389
"937",332
"938",88
"939",351
"940",235
"941",40
"942",363
"943",201
"944",15
"945",79
"946",421
"947",404
"948",114
"949",95
"950",112
"951",350
"952",153
"953",306
"954",369
"955",10
"956",109
"957",394
"958",445
"959",16
"960",41
"961",478
"962",366
"963",255
"964",335
"965",72
"966",459
"967",342
"968",148
"969",333
"970",7
"971",118
"972",469
"973",174
"974",425
"975",265
"976",262
"977",485
"978",251
"979",30
"980",23
"981",155
"982",466
"983",317
"984",144
"985",207
"986",201
"987",326
"988",32
"989",232
"990",220
"991",199
"992",8
"993",459
"994",275
"995",487
"996",357
"997",316
"998",86
"999",67
"1000",421
"1001",257
"1002",448
"1003",63
"1004",40
"1005",20
"1006",25
"1007",139
"1008",274
"1009",219
"1010",88
"1011",13
"1012",165
"1013",20
"1014",33
"1015",374
"1016",99
"1017",168
"1018",316
"1019",96
"1020",370
"1021",11
"1022",143
"1023",176
"1024",366
"1025",33
"1026",443
"1027",63
"1028",310
"1029",390
"1030",35
"1031",128
"1032",16
"1033",30
"1034",322
"1035",265
"1036",211
"1037",219
"1038",168
"1039",389
"1040",308
"1041",188
"1042",361
"1043",185
"1044",371
"1045",79
"1046",396
"1047",396
"1048",75
"1049",21
"1050",310
"1051",267
"1052",415
"1053",56
"1054",140
"1055",367
"1056",316
"1057",265
"1058",363
"1059",15
"1060",343
"1061",352
"1062",294
"1063",17
"1064",429
"1065",275
"1066",302
"1067",352
"1068",116
"1069",199
"1070",354
"1071",474
"1072",104
"1073",86
"1074",219
"1075",21
"1076",22
"1077",191
"1078",211
"1079",190
"1080",257
"1081",321
"1082",7
"1083",144
"1084",279
"1085",101
"1086",143
"1087",48
"1088",384
"1089",303
"1090",455
"1091",39
"1092",207
"1093",35
"1094",492
"1095",70
"1096",156
"1097",180
"1098",439
"1099",191
"1100",499
"1101",183
"1102",49
"1103",260
"1104",261
"1105",182
"1106",450
"1107",173
"1108",478
"1109",201
"1110",324
"1111",31
"1112",19
"1113",283
"1114",205
"1115",394
"1116",106
"1117",322
"1118",220
"1119",103
"1120",364
"1121",30
"1122",140
"1123",198
"1124",417
"1125",193
"1126",345
"1127",313
"1128",386
"1129",344
"1130",143
"1131",12
"1132",5
"1133",347
"1134",40
"1135",37
"1136",378
"1137",66
"1138",494
"1139",491
"1140",472
"1141",139
"1142",489
"1143",7
"1144",475
"1145",486
"1146",267
"1147",269
"1148",35
"1149",326
"1150",82
"1151",418
"1152",274
"1153",386
"1154",66
"1155",420
"1156",121
"1157",415
"1158",17
"1159",282
"1160",228
"1161",340
"1162",189
"1163",16
"1164",416
"1165",408
"1166",232
"1167",454
"1168",398
"1169",209
"1170",343
"1171",365
"1172",233
"1173",265
"1174",73
"1175",253
"1176",464
"1177",468
"1178",422
"1179",274
"1180",92
"1181",271
"1182",152
"1183",102
"1184",454
"1185",304
"1186",277
"1187",101
"1188",274
"1189",89
"1190",367
"1191",272
"1192",465
"1193",207
"1194",450
"1195",76
"1196",222
"1197",104
"1198",319
"1199",90
"1200",454
"1201",104
"1202",27
"1203",319
