"","time_quasi_extinct"
"458",30
"459",5
"460",99
"461",14
"462",6
"463",18
"464",17
"465",96
"466",19
"467",13
"468",16
"469",24
"470",10
"471",115
"472",75
"473",44
"474",94
"475",36
"476",27
"477",5
"478",192
"479",56
"480",113
"481",18
"482",11
"483",24
"484",34
"485",57
"486",113
"487",69
"488",45
"489",102
"490",56
"491",12
"492",205
"493",83
"494",11
"495",42
"496",58
"497",32
"498",102
"499",144
"500",30
"501",29
"502",9
"503",12
"504",23
"505",67
"506",141
"507",93
"508",14
"509",85
"510",272
"511",48
"512",49
"513",40
"514",55
"515",63
"516",26
"517",223
"518",183
"519",87
"520",88
"521",118
"522",37
"523",14
"524",37
"525",56
"526",212
"527",16
"528",26
"529",82
"530",10
"531",14
"532",129
"533",202
"534",72
"535",12
"536",81
"537",59
"538",126
"539",222
"540",137
"541",59
"542",112
"543",375
"544",87
"545",6
"546",64
"547",65
"548",38
"549",70
"550",5
"551",109
"552",57
"553",43
"554",93
"555",142
"556",25
"557",199
"558",31
"559",108
"560",72
"561",75
"562",22
"563",16
"564",46
"565",22
"566",55
"567",194
"568",69
"569",150
"570",45
"571",16
"572",57
"573",34
"574",42
"575",48
"576",94
"577",6
"578",8
"579",11
"580",39
"581",97
"582",7
"583",17
"584",36
"585",38
"586",110
"587",43
"588",30
"589",64
"590",16
"591",4
"592",33
"593",11
"594",70
"595",28
"596",70
"597",61
"598",142
"599",373
"600",194
"601",68
"602",144
"603",40
"604",40
"605",16
"606",80
"607",84
"608",31
"609",20
"610",178
"611",69
"612",75
"613",46
"614",112
"615",113
"616",41
"617",77
"618",314
"619",102
"620",144
"621",123
"622",72
"623",25
"624",124
"625",24
"626",6
"627",95
"628",157
"629",386
"630",59
"631",139
"632",34
"633",17
"634",77
"635",127
"636",76
"637",8
"638",30
"639",65
"640",46
"641",86
"642",26
"643",103
"644",197
"645",116
"646",64
"647",198
"648",15
"649",94
"650",67
"651",63
"652",21
"653",59
"654",26
"655",126
"656",47
"657",7
"658",53
"659",62
"660",24
"661",108
"662",101
"663",47
"664",67
"665",20
"666",3
"667",9
"668",15
"669",51
"670",65
"671",73
"672",9
"673",72
"674",100
"675",9
"676",21
"677",105
"678",131
"679",165
"680",152
"681",312
"682",61
"683",59
"684",67
"685",113
"686",125
"687",44
"688",234
"689",14
"690",40
"691",83
"692",118
"693",128
"694",4
"695",271
"696",72
"697",156
"698",104
"699",7
"700",16
"701",41
"702",51
"703",28
"704",14
"705",34
"706",39
"707",52
"708",152
"709",191
"710",88
"711",19
"712",29
"713",5
"714",100
"715",84
"716",49
"717",91
"718",48
"719",16
"720",32
"721",151
"722",89
"723",188
"724",33
"725",62
"726",33
"727",212
"728",170
"729",184
"730",278
"731",80
"732",13
"733",19
"734",147
"735",72
"736",48
"737",19
"738",112
"739",7
"740",95
"741",56
"742",21
"743",76
"744",165
"745",23
"746",81
"747",134
"748",12
"749",157
"750",171
"751",29
"752",26
"753",64
"754",23
"755",213
"756",83
"757",69
"758",201
"759",67
"760",27
"761",71
"762",97
"763",12
"764",96
"765",11
"766",60
"767",18
"768",64
"769",46
"770",96
"771",37
"772",49
"773",64
"774",34
"775",110
"776",82
"777",12
"778",147
"779",25
"780",58
"781",49
"782",4
"783",38
"784",105
"785",19
"786",25
"787",107
"788",12
"789",73
"790",62
"791",20
"792",82
"793",122
"794",21
"795",115
"796",29
"797",35
"798",60
"799",73
"800",18
"801",69
"802",67
"803",63
"804",12
"805",476
"806",239
"807",88
"808",79
"809",89
"810",56
"811",34
"812",99
"813",14
"814",31
"815",45
"816",89
"817",36
"818",42
"819",68
"820",38
"821",18
"822",193
"823",52
"824",101
"825",37
"826",45
"827",111
"828",89
"829",50
"830",23
"831",13
"832",74
"833",61
"834",241
"835",48
"836",66
"837",7
"838",127
"839",45
"840",15
"841",5
"842",48
"843",32
"844",33
"845",98
"846",30
"847",50
"848",97
"849",8
"850",136
"851",136
"852",229
"853",4
"854",165
"855",61
"856",101
"857",37
"858",8
"859",96
"860",34
"861",27
"862",40
"863",10
"864",173
"865",9
"866",65
"867",12
"868",85
"869",29
"870",6
"871",146
"872",65
"873",60
"874",39
"875",51
"876",14
"877",152
"878",14
"879",5
"880",322
"881",38
"882",41
"883",29
"884",133
"885",87
"886",63
"887",75
"888",9
"889",276
"890",26
"891",131
"892",84
"893",26
"894",11
"895",45
"896",44
"897",29
"898",20
"899",9
"900",62
"901",99
"902",55
"903",21
"904",31
"905",28
"906",62
"907",100
"908",49
"909",15
"910",50
"911",21
"912",62
"913",17
"914",45
"915",116
"916",69
"917",27
"918",32
"919",9
"920",53
"921",36
"922",98
"923",7
"924",86
"925",3
"926",12
"927",20
"928",79
"929",119
"930",28
"931",100
"932",115
"933",22
"934",72
"935",15
"936",129
"937",106
"938",14
"939",21
"940",11
"941",73
"942",200
"943",10
"944",170
"945",208
"946",115
"947",9
"948",4
"949",85
"950",96
"951",14
"952",67
"953",6
"954",39
"955",75
"956",67
"957",89
"958",56
"959",9
"960",75
"961",53
"962",22
"963",52
"964",43
"965",37
"966",60
"967",9
"968",51
"969",164
"970",83
"971",41
"972",107
"973",52
"974",12
"975",99
"976",100
"977",38
"978",6
"979",206
"980",65
"981",2
"982",164
"983",26
"984",104
"985",126
"986",33
"987",174
"988",30
"989",77
"990",45
"991",37
"992",38
"993",33
"994",6
"995",143
"996",165
"997",57
"998",44
"999",23
"1000",43
"1001",106
"1002",82
"1003",70
"1004",7
"1005",98
"1006",22
"1007",110
"1008",58
"1009",66
"1010",156
"1011",10
"1012",69
"1013",6
"1014",4
"1015",35
"1016",4
"1017",28
"1018",18
"1019",58
"1020",45
"1021",56
"1022",12
"1023",64
"1024",91
"1025",95
"1026",140
"1027",20
"1028",43
"1029",31
"1030",29
"1031",108
"1032",49
"1033",44
"1034",37
"1035",39
"1036",183
"1037",23
"1038",16
"1039",159
"1040",40
"1041",21
"1042",71
"1043",50
"1044",61
"1045",16
"1046",43
"1047",7
"1048",11
"1049",45
"1050",61
"1051",6
"1052",137
"1053",146
"1054",148
"1055",103
"1056",7
"1057",60
"1058",18
"1059",83
"1060",183
"1061",52
"1062",122
"1063",32
"1064",165
"1065",124
"1066",222
"1067",150
"1068",15
"1069",86
"1070",49
"1071",38
"1072",38
"1073",96
"1074",114
"1075",7
"1076",101
"1077",3
"1078",38
"1079",167
"1080",99
"1081",47
"1082",22
"1083",10
"1084",30
"1085",56
"1086",61
"1087",45
"1088",106
"1089",94
"1090",17
"1091",19
"1092",77
"1093",48
"1094",145
"1095",22
"1096",52
"1097",41
"1098",116
"1099",41
"1100",12
"1101",79
"1102",20
"1103",11
"1104",14
"1105",101
"1106",76
"1107",38
"1108",63
"1109",9
"1110",47
"1111",71
"1112",38
"1113",71
"1114",131
"1115",52
"1116",25
"1117",45
"1118",27
"1119",18
"1120",82
"1121",27
"1122",7
"1123",25
"1124",9
"1125",31
"1126",83
"1127",79
"1128",7
"1129",13
"1130",101
"1131",69
"1132",11
"1133",37
"1134",147
"1135",79
"1136",69
"1137",56
"1138",229
"1139",12
"1140",122
"1141",7
"1142",18
"1143",30
"1144",14
"1145",158
"1146",158
"1147",10
"1148",47
"1149",131
"1150",63
"1151",15
"1152",69
"1153",160
"1154",12
"1155",283
"1156",237
"1157",50
"1158",21
"1159",44
"1160",33
"1161",26
"1162",13
"1163",9
"1164",23
"1165",6
"1166",62
"1167",82
"1168",53
"1169",16
"1170",72
"1171",217
"1172",9
"1173",149
"1174",24
"1175",25
"1176",166
"1177",47
"1178",110
"1179",48
"1180",15
"1181",68
"1182",63
"1183",52
"1184",41
"1185",28
"1186",213
"1187",118
"1188",22
"1189",82
"1190",44
"1191",15
"1192",22
"1193",67
"1194",153
"1195",51
"1196",22
"1197",104
"1198",6
"1199",24
"1200",139
"1201",117
"1202",33
"1203",50
"1204",10
"1205",7
"1206",46
"1207",49
"1208",5
"1209",136
"1210",120
"1211",119
"1212",111
"1213",86
"1214",170
"1215",10
"1216",167
"1217",30
"1218",37
"1219",73
"1220",56
"1221",42
"1222",38
"1223",110
"1224",24
"1225",86
"1226",37
"1227",103
"1228",29
"1229",37
"1230",36
"1231",374
"1232",154
"1233",117
"1234",6
"1235",96
"1236",197
"1237",98
"1238",28
"1239",36
"1240",27
"1241",39
"1242",112
"1243",79
"1244",64
"1245",75
"1246",24
"1247",44
"1248",80
"1249",70
"1250",39
"1251",158
"1252",117
"1253",59
"1254",13
"1255",47
"1256",175
"1257",119
"1258",80
"1259",30
"1260",89
"1261",52
"1262",220
"1263",55
"1264",98
"1265",55
"1266",104
"1267",54
"1268",48
"1269",220
"1270",266
"1271",14
"1272",16
"1273",8
"1274",26
"1275",15
"1276",133
"1277",60
"1278",9
"1279",25
"1280",55
"1281",42
"1282",86
"1283",103
"1284",92
"1285",21
"1286",94
"1287",34
"1288",47
"1289",35
"1290",264
"1291",56
"1292",7
"1293",142
"1294",3
"1295",24
"1296",35
"1297",11
"1298",7
"1299",49
"1300",42
"1301",15
"1302",7
"1303",38
"1304",87
"1305",141
"1306",12
"1307",132
"1308",110
"1309",25
"1310",252
"1311",30
"1312",34
"1313",93
"1314",181
"1315",202
"1316",176
"1317",37
"1318",87
"1319",48
"1320",30
"1321",134
"1322",8
"1323",17
"1324",116
"1325",35
"1326",4
"1327",87
"1328",96
"1329",36
"1330",3
"1331",223
"1332",104
"1333",50
"1334",28
"1335",26
"1336",15
"1337",31
"1338",32
"1339",33
"1340",67
"1341",4
"1342",34
"1343",100
"1344",100
"1345",43
"1346",66
"1347",15
"1348",80
"1349",16
"1350",27
"1351",45
"1352",6
"1353",5
"1354",8
"1355",109
"1356",15
"1357",258
"1358",75
"1359",22
"1360",9
"1361",195
"1362",10
"1363",109
"1364",45
"1365",17
"1366",222
"1367",102
"1368",59
"1369",117
"1370",48
"1371",59
"1372",170
"1373",113
"1374",31
"1375",310
"1376",38
"1377",77
"1378",156
"1379",138
"1380",28
"1381",24
"1382",160
"1383",54
"1384",77
"1385",74
"1386",175
"1387",40
"1388",58
"1389",47
"1390",188
"1391",26
"1392",49
"1393",115
"1394",152
"1395",64
"1396",34
"1397",140
"1398",37
"1399",12
"1400",73
"1401",54
"1402",57
"1403",21
"1404",30
"1405",144
"1406",257
"1407",26
"1408",72
"1409",15
"1410",55
"1411",35
"1412",96
"1413",139
"1414",231
"1415",18
"1416",6
"1417",63
"1418",5
"1419",97
"1420",12
"1421",147
"1422",110
"1423",44
"1424",26
"1425",11
"1426",29
"1427",5
"1428",68
"1429",4
"1430",199
"1431",87
"1432",28
"1433",7
"1434",91
"1435",25
"1436",27
"1437",180
"1438",59
"1439",72
"1440",88
"1441",9
"1442",85
"1443",10
"1444",39
"1445",10
"1446",28
"1447",21
"1448",6
"1449",162
"1450",59
"1451",15
"1452",33
"1453",18
"1454",8
"1455",111
"1456",82
"1457",166
"1458",49
"1459",91
"1460",19
"1461",50
"1462",78
"1463",69
"1464",35
"1465",30
"1466",247
"1467",57
"1468",20
"1469",7
"1470",96
"1471",75
"1472",63
"1473",135
"1474",40
"1475",64
"1476",169
"1477",140
"1478",63
"1479",68
"1480",66
"1481",48
"1482",131
"1483",7
"1484",17
"1485",40
"1486",23
"1487",91
"1488",89
"1489",16
"1490",20
"1491",28
"1492",44
"1493",25
"1494",20
"1495",15
"1496",41
"1497",146
"1498",142
"1499",34
"1500",17
"1501",43
"1502",167
"1503",30
"1504",11
"1505",226
"1506",57
"1507",12
"1508",38
"1509",120
"1510",100
"1511",18
"1512",182
"1513",28
"1514",16
"1515",22
"1516",18
"1517",39
"1518",116
"1519",40
"1520",7
"1521",31
"1522",35
"1523",129
"1524",102
"1525",44
"1526",10
"1527",44
"1528",82
"1529",94
"1530",63
"1531",41
"1532",68
"1533",165
"1534",52
"1535",97
"1536",74
"1537",155
"1538",61
"1539",104
"1540",76
"1541",16
"1542",7
"1543",113
"1544",123
"1545",192
"1546",140
"1547",64
"1548",32
"1549",39
"1550",116
"1551",49
"1552",11
"1553",16
"1554",7
"1555",205
"1556",32
"1557",48
"1558",41
"1559",74
"1560",74
"1561",23
"1562",108
"1563",50
"1564",22
"1565",22
"1566",71
"1567",60
"1568",117
"1569",21
"1570",6
"1571",164
"1572",188
"1573",142
"1574",136
"1575",192
"1576",59
"1577",56
"1578",37
"1579",18
"1580",4
"1581",85
"1582",87
"1583",46
"1584",10
"1585",59
"1586",33
"1587",47
"1588",37
"1589",9
"1590",42
"1591",170
"1592",109
"1593",61
"1594",25
"1595",102
"1596",128
"1597",101
"1598",15
"1599",50
"1600",16
"1601",106
"1602",115
"1603",5
"1604",36
"1605",9
"1606",23
"1607",36
"1608",79
"1609",186
"1610",38
"1611",71
"1612",36
"1613",23
"1614",96
"1615",86
"1616",9
"1617",15
"1618",79
"1619",125
"1620",12
"1621",23
"1622",17
"1623",69
"1624",41
"1625",3
"1626",21
"1627",91
"1628",6
"1629",167
"1630",88
"1631",8
"1632",64
"1633",27
"1634",22
"1635",63
"1636",16
"1637",72
"1638",51
"1639",5
"1640",111
"1641",13
"1642",17
"1643",106
"1644",225
"1645",2
"1646",359
"1647",77
"1648",68
"1649",45
"1650",23
"1651",28
"1652",29
"1653",29
"1654",47
"1655",31
"1656",26
"1657",43
"1658",47
"1659",23
"1660",256
"1661",19
"1662",5
"1663",47
"1664",27
"1665",68
"1666",4
"1667",30
"1668",158
"1669",11
"1670",34
"1671",271
"1672",5
"1673",64
"1674",73
"1675",49
"1676",196
"1677",58
"1678",135
"1679",123
"1680",107
"1681",14
"1682",10
"1683",53
"1684",198
"1685",57
"1686",59
"1687",131
"1688",218
"1689",58
"1690",208
"1691",107
"1692",171
"1693",62
"1694",76
"1695",13
"1696",11
"1697",100
"1698",6
"1699",126
"1700",17
"1701",163
"1702",19
"1703",77
"1704",129
"1705",30
"1706",98
"1707",101
"1708",27
"1709",13
"1710",79
"1711",82
"1712",60
"1713",13
"1714",99
"1715",121
"1716",164
"1717",7
"1718",54
"1719",145
"1720",6
"1721",167
"1722",13
"1723",95
"1724",18
"1725",55
"1726",5
"1727",20
"1728",250
"1729",44
"1730",93
"1731",279
"1732",14
"1733",17
"1734",58
"1735",33
"1736",32
"1737",376
"1738",49
"1739",73
"1740",229
"1741",46
"1742",56
"1743",73
"1744",12
"1745",116
"1746",30
"1747",18
"1748",45
"1749",101
"1750",36
"1751",158
"1752",144
"1753",128
"1754",77
"1755",64
"1756",65
"1757",29
"1758",9
"1759",34
"1760",10
"1761",73
"1762",36
"1763",24
"1764",66
"1765",51
"1766",79
"1767",26
"1768",205
"1769",9
"1770",20
"1771",24
"1772",64
"1773",114
"1774",240
"1775",66
"1776",40
"1777",232
"1778",112
"1779",16
"1780",25
"1781",104
"1782",119
"1783",60
"1784",151
"1785",12
"1786",14
"1787",76
"1788",105
"1789",11
"1790",48
"1791",18
"1792",71
"1793",268
"1794",18
"1795",31
"1796",80
"1797",66
"1798",108
"1799",90
"1800",11
"1801",175
"1802",82
"1803",41
"1804",4
"1805",159
"1806",37
"1807",11
"1808",65
"1809",13
"1810",79
"1811",72
"1812",158
"1813",95
"1814",24
"1815",37
"1816",4
"1817",29
"1818",172
"1819",16
"1820",223
"1821",131
"1822",17
"1823",6
"1824",31
"1825",21
"1826",13
"1827",68
"1828",87
"1829",18
"1830",28
"1831",30
"1832",37
"1833",53
"1834",9
"1835",8
"1836",240
"1837",13
"1838",52
"1839",86
"1840",12
"1841",58
"1842",107
"1843",8
"1844",7
"1845",90
"1846",32
"1847",7
"1848",39
"1849",34
"1850",78
"1851",79
"1852",241
"1853",67
"1854",138
"1855",23
"1856",113
"1857",50
"1858",124
"1859",32
"1860",292
"1861",4
"1862",50
"1863",19
"1864",44
"1865",129
"1866",151
"1867",88
"1868",14
"1869",68
"1870",42
"1871",26
"1872",146
"1873",218
"1874",74
"1875",127
"1876",11
"1877",156
"1878",35
"1879",93
"1880",37
"1881",19
"1882",4
"1883",19
"1884",53
"1885",79
"1886",48
"1887",53
"1888",29
"1889",90
"1890",38
"1891",81
"1892",10
"1893",69
"1894",72
"1895",201
"1896",122
"1897",46
"1898",198
"1899",14
"1900",23
"1901",15
"1902",82
"1903",9
"1904",148
"1905",89
"1906",42
"1907",106
"1908",164
"1909",80
"1910",39
"1911",87
"1912",23
"1913",100
"1914",107
"1915",4
"1916",6
"1917",101
"1918",51
"1919",24
"1920",24
"1921",5
"1922",56
"1923",13
"1924",10
"1925",21
"1926",7
"1927",31
"1928",61
"1929",346
"1930",50
"1931",85
"1932",174
"1933",115
"1934",40
"1935",29
"1936",29
"1937",125
"1938",7
"1939",67
"1940",25
"1941",53
"1942",42
"1943",80
"1944",130
"1945",100
"1946",4
"1947",30
"1948",183
"1949",12
"1950",201
"1951",72
"1952",6
"1953",45
"1954",57
"1955",57
"1956",43
"1957",17
"1958",109
"1959",14
"1960",12
"1961",155
"1962",160
"1963",32
"1964",153
"1965",50
"1966",50
"1967",230
"1968",8
"1969",236
"1970",108
"1971",14
"1972",127
"1973",130
"1974",100
"1975",71
"1976",30
"1977",48
"1978",72
"1979",73
"1980",129
"1981",28
"1982",80
"1983",30
"1984",90
"1985",74
"1986",129
"1987",17
"1988",88
"1989",61
"1990",112
"1991",101
"1992",47
"1993",38
"1994",14
"1995",9
"1996",93
"1997",29
"1998",20
"1999",20
"2000",5
"2001",29
"2002",40
"2003",140
"2004",23
"2005",23
"2006",44
"2007",56
"2008",17
"2009",122
"2010",101
"2011",54
"2012",37
"2013",169
"2014",65
"2015",48
"2016",115
"2017",26
"2018",68
"2019",6
"2020",227
"2021",62
"2022",22
"2023",42
"2024",22
"2025",271
"2026",98
"2027",130
"2028",6
"2029",16
"2030",26
"2031",46
"2032",210
"2033",77
"2034",5
"2035",60
"2036",161
"2037",106
"2038",18
"2039",22
"2040",80
"2041",14
"2042",80
"2043",8
"2044",31
"2045",119
"2046",169
"2047",39
"2048",11
"2049",34
"2050",161
"2051",11
"2052",9
"2053",112
"2054",7
"2055",20
"2056",42
"2057",63
"2058",29
"2059",156
"2060",12
"2061",118
"2062",54
"2063",13
"2064",16
"2065",45
"2066",74
"2067",29
"2068",17
"2069",197
"2070",61
"2071",13
"2072",14
"2073",31
"2074",62
"2075",24
"2076",57
"2077",87
"2078",45
"2079",347
"2080",300
"2081",48
"2082",232
"2083",175
"2084",68
"2085",10
"2086",298
"2087",170
"2088",30
"2089",127
"2090",228
"2091",45
"2092",39
"2093",41
"2094",12
"2095",14
"2096",35
"2097",86
"2098",71
"2099",134
"2100",34
"2101",189
"2102",74
"2103",13
"2104",45
"2105",87
"2106",144
"2107",90
"2108",97
"2109",140
"2110",32
"2111",212
"2112",153
"2113",22
"2114",47
"2115",12
"2116",100
"2117",41
"2118",75
"2119",14
"2120",13
"2121",134
"2122",32
"2123",77
"2124",67
"2125",42
"2126",11
"2127",124
"2128",97
"2129",65
"2130",51
"2131",45
"2132",14
"2133",27
"2134",215
"2135",112
"2136",163
"2137",20
"2138",11
"2139",35
"2140",129
"2141",345
"2142",4
"2143",15
"2144",5
"2145",61
"2146",60
"2147",50
"2148",27
"2149",30
"2150",66
"2151",162
"2152",115
"2153",38
"2154",21
"2155",287
"2156",97
"2157",38
"2158",60
"2159",112
"2160",10
"2161",15
"2162",91
"2163",108
"2164",15
"2165",43
"2166",9
"2167",100
"2168",16
"2169",175
"2170",41
"2171",20
"2172",100
"2173",36
"2174",137
"2175",12
"2176",14
"2177",3
"2178",20
"2179",95
"2180",24
"2181",21
"2182",36
"2183",89
"2184",16
"2185",94
"2186",42
"2187",52
"2188",29
"2189",33
"2190",36
"2191",26
"2192",4
"2193",5
"2194",6
"2195",56
"2196",10
"2197",6
"2198",159
"2199",15
"2200",90
"2201",175
"2202",256
"2203",77
"2204",159
"2205",9
"2206",11
"2207",17
"2208",52
"2209",173
"2210",82
"2211",57
"2212",52
"2213",39
"2214",10
"2215",120
"2216",48
"2217",19
"2218",13
"2219",79
"2220",78
"2221",52
"2222",50
"2223",83
"2224",23
"2225",87
"2226",61
"2227",92
"2228",8
"2229",4
"2230",81
"2231",207
"2232",133
"2233",51
"2234",137
"2235",39
"2236",187
"2237",5
"2238",48
"2239",17
"2240",132
"2241",61
"2242",30
"2243",60
"2244",164
"2245",124
"2246",127
"2247",18
"2248",29
"2249",427
"2250",27
"2251",92
"2252",11
"2253",38
"2254",110
"2255",138
"2256",101
"2257",47
"2258",128
"2259",95
"2260",58
"2261",111
"2262",90
"2263",316
"2264",88
"2265",6
"2266",47
"2267",101
"2268",133
"2269",32
"2270",54
"2271",244
"2272",23
"2273",55
"2274",36
"2275",112
"2276",19
"2277",95
"2278",62
"2279",11
"2280",159
"2281",126
"2282",70
"2283",18
"2284",136
"2285",20
"2286",69
"2287",198
"2288",56
"2289",40
"2290",19
"2291",57
"2292",24
"2293",49
"2294",11
"2295",37
"2296",11
"2297",158
"2298",40
"2299",27
"2300",173
"2301",70
"2302",39
"2303",27
"2304",24
"2305",369
"2306",128
"2307",180
"2308",70
"2309",19
"2310",7
"2311",186
"2312",93
"2313",235
"2314",3
"2315",109
"2316",11
"2317",65
"2318",34
"2319",50
"2320",11
"2321",98
"2322",66
"2323",15
"2324",7
"2325",21
"2326",7
"2327",181
"2328",31
"2329",112
"2330",274
"2331",6
"2332",3
"2333",63
"2334",69
"2335",32
"2336",50
"2337",22
"2338",89
"2339",12
"2340",57
"2341",8
"2342",23
"2343",36
"2344",12
"2345",17
"2346",78
"2347",3
"2348",10
"2349",24
"2350",7
"2351",43
"2352",124
"2353",97
"2354",78
"2355",9
"2356",53
"2357",46
"2358",33
"2359",51
"2360",101
"2361",129
"2362",23
"2363",39
"2364",68
"2365",23
"2366",5
"2367",22
"2368",46
"2369",46
"2370",17
"2371",19
"2372",79
"2373",75
"2374",133
"2375",28
"2376",160
"2377",9
"2378",42
"2379",46
"2380",23
"2381",109
"2382",55
"2383",31
"2384",53
"2385",17
"2386",56
"2387",37
"2388",90
"2389",88
"2390",112
"2391",102
"2392",53
"2393",129
"2394",85
"2395",23
"2396",36
"2397",92
"2398",135
"2399",118
"2400",92
"2401",78
"2402",45
"2403",55
"2404",38
"2405",192
"2406",288
"2407",116
"2408",38
"2409",63
"2410",105
"2411",86
"2412",140
"2413",119
"2414",111
"2415",72
"2416",12
"2417",95
"2418",36
"2419",23
"2420",48
"2421",12
"2422",110
"2423",9
"2424",13
"2425",100
"2426",110
"2427",54
"2428",119
"2429",50
"2430",219
"2431",4
"2432",19
"2433",47
"2434",45
"2435",148
"2436",88
"2437",110
"2438",119
"2439",13
"2440",114
"2441",57
"2442",14
"2443",28
"2444",63
"2445",124
"2446",28
"2447",201
"2448",17
"2449",153
"2450",31
"2451",95
"2452",50
"2453",73
"2454",47
"2455",22
"2456",269
"2457",69
"2458",7
"2459",130
"2460",16
"2461",28
"2462",15
"2463",101
"2464",14
"2465",93
"2466",179
"2467",114
"2468",183
"2469",45
"2470",22
"2471",67
"2472",6
"2473",56
"2474",112
"2475",4
"2476",11
"2477",6
"2478",51
"2479",13
"2480",67
"2481",80
"2482",18
"2483",23
"2484",78
"2485",100
"2486",8
"2487",4
"2488",61
"2489",40
"2490",53
"2491",20
"2492",82
"2493",12
"2494",18
"2495",21
