"","time_quasi_extinct"
"1276",389
"1277",13
"1278",198
"1279",160
"1280",36
"1281",8
"1282",428
"1283",448
"1284",481
"1285",132
"1286",237
"1287",265
"1288",65
"1289",393
"1290",167
"1291",61
"1292",104
"1293",158
"1294",26
"1295",435
"1296",123
"1297",59
"1298",243
"1299",404
"1300",114
"1301",390
"1302",404
"1303",349
"1304",28
"1305",283
"1306",131
"1307",55
"1308",191
"1309",249
"1310",130
"1311",48
"1312",3
"1313",2
"1314",151
"1315",187
"1316",259
"1317",69
"1318",11
"1319",501
"1320",140
"1321",277
"1322",135
"1323",389
"1324",195
"1325",196
"1326",182
"1327",293
"1328",217
"1329",68
"1330",419
"1331",100
"1332",490
"1333",11
"1334",99
"1335",111
"1336",235
"1337",206
"1338",326
"1339",79
"1340",257
"1341",28
"1342",300
"1343",65
"1344",259
"1345",175
"1346",51
"1347",163
"1348",171
"1349",289
"1350",179
"1351",49
"1352",123
"1353",63
"1354",200
"1355",397
"1356",34
"1357",160
"1358",150
"1359",433
"1360",32
"1361",375
"1362",155
"1363",18
"1364",333
"1365",275
"1366",17
"1367",167
"1368",70
"1369",51
"1370",183
"1371",281
"1372",127
"1373",19
"1374",11
"1375",132
"1376",156
"1377",108
"1378",64
"1379",34
"1380",132
"1381",26
"1382",23
"1383",363
"1384",304
"1385",223
"1386",85
"1387",202
"1388",107
"1389",161
"1390",118
"1391",87
"1392",269
"1393",325
"1394",236
"1395",353
"1396",155
"1397",281
"1398",354
"1399",11
"1400",491
"1401",150
"1402",375
"1403",106
"1404",335
"1405",376
"1406",71
"1407",160
"1408",8
"1409",156
"1410",37
"1411",5
"1412",10
"1413",116
"1414",121
"1415",136
"1416",47
"1417",343
"1418",211
"1419",11
"1420",24
"1421",366
"1422",115
"1423",84
"1424",175
"1425",133
"1426",18
"1427",211
"1428",201
"1429",55
"1430",194
"1431",24
"1432",56
"1433",137
"1434",81
"1435",53
"1436",210
"1437",399
"1438",41
"1439",169
"1440",321
"1441",14
"1442",15
"1443",71
"1444",188
"1445",267
"1446",135
"1447",206
"1448",459
"1449",249
"1450",223
"1451",376
"1452",474
"1453",4
"1454",2
"1455",103
"1456",56
"1457",427
"1458",68
"1459",185
"1460",64
"1461",90
"1462",336
"1463",83
"1464",14
"1465",261
"1466",71
"1467",32
"1468",31
"1469",130
"1470",117
"1471",184
"1472",389
"1473",103
"1474",10
"1475",94
"1476",15
"1477",41
"1478",236
"1479",236
"1480",293
"1481",443
"1482",92
"1483",25
"1484",204
"1485",256
"1486",128
"1487",114
"1488",64
"1489",195
"1490",476
"1491",48
"1492",123
"1493",125
"1494",57
"1495",84
"1496",74
"1497",167
"1498",57
"1499",336
"1500",5
"1501",144
"1502",4
"1503",234
"1504",58
"1505",297
"1506",394
"1507",359
"1508",177
"1509",130
"1510",18
"1511",129
"1512",28
"1513",292
"1514",58
"1515",167
"1516",65
"1517",54
"1518",86
"1519",484
"1520",291
"1521",359
"1522",56
"1523",46
"1524",472
"1525",126
"1526",24
"1527",190
"1528",268
"1529",158
"1530",104
"1531",316
"1532",203
"1533",252
"1534",152
"1535",236
"1536",204
"1537",5
"1538",70
"1539",36
"1540",17
"1541",197
"1542",17
"1543",52
"1544",350
"1545",167
"1546",177
"1547",467
"1548",75
"1549",143
"1550",52
"1551",113
"1552",11
"1553",241
"1554",166
"1555",57
"1556",91
"1557",92
"1558",220
"1559",285
"1560",116
"1561",255
"1562",12
"1563",8
"1564",281
"1565",398
"1566",329
"1567",36
"1568",151
"1569",250
"1570",398
"1571",272
"1572",120
"1573",89
"1574",80
"1575",178
"1576",414
"1577",66
"1578",49
"1579",435
"1580",276
"1581",286
"1582",28
"1583",371
"1584",137
"1585",97
"1586",405
"1587",350
"1588",499
"1589",222
"1590",443
"1591",176
"1592",305
"1593",338
"1594",323
"1595",64
"1596",82
"1597",189
"1598",82
"1599",198
"1600",360
"1601",63
"1602",53
"1603",9
"1604",162
"1605",17
"1606",375
"1607",71
"1608",94
"1609",26
"1610",3
"1611",154
"1612",312
"1613",340
"1614",110
"1615",453
"1616",191
"1617",360
"1618",77
"1619",353
"1620",434
"1621",102
"1622",23
"1623",70
"1624",487
"1625",168
"1626",89
"1627",217
"1628",3
"1629",494
"1630",104
"1631",465
"1632",316
"1633",6
"1634",42
"1635",422
"1636",3
"1637",124
"1638",84
"1639",213
"1640",424
"1641",99
"1642",141
"1643",52
"1644",51
"1645",407
"1646",41
"1647",198
"1648",345
"1649",85
"1650",313
"1651",243
"1652",105
"1653",30
"1654",213
"1655",232
"1656",214
"1657",163
"1658",98
"1659",63
"1660",162
"1661",177
"1662",109
"1663",4
"1664",100
"1665",202
"1666",150
"1667",101
"1668",134
"1669",13
"1670",320
"1671",31
"1672",42
"1673",66
"1674",47
"1675",240
"1676",56
"1677",48
"1678",97
"1679",498
"1680",269
"1681",156
"1682",408
"1683",466
"1684",164
"1685",187
"1686",284
"1687",229
"1688",29
"1689",187
"1690",102
"1691",46
"1692",219
"1693",302
"1694",28
"1695",135
"1696",487
"1697",197
"1698",56
"1699",239
"1700",423
"1701",114
"1702",23
"1703",231
"1704",69
"1705",5
"1706",273
"1707",43
"1708",155
"1709",224
"1710",39
"1711",157
"1712",119
"1713",63
"1714",185
"1715",292
"1716",194
"1717",213
"1718",164
"1719",81
"1720",482
"1721",261
"1722",79
"1723",28
"1724",353
"1725",22
"1726",54
"1727",143
"1728",136
"1729",7
"1730",264
"1731",55
"1732",40
"1733",87
"1734",252
"1735",341
"1736",177
"1737",25
"1738",259
"1739",451
"1740",191
"1741",257
"1742",153
"1743",224
"1744",170
"1745",53
"1746",484
"1747",395
"1748",115
"1749",176
"1750",108
"1751",159
"1752",206
"1753",80
"1754",347
"1755",319
"1756",229
"1757",15
"1758",359
"1759",97
"1760",226
"1761",171
"1762",107
"1763",181
"1764",257
"1765",443
"1766",31
"1767",196
"1768",58
"1769",301
"1770",41
"1771",83
"1772",77
"1773",322
"1774",18
"1775",394
"1776",53
"1777",413
"1778",104
"1779",142
"1780",315
"1781",156
"1782",124
"1783",60
"1784",55
"1785",148
"1786",485
"1787",156
"1788",58
"1789",62
"1790",314
"1791",384
"1792",27
"1793",68
"1794",27
"1795",30
"1796",131
"1797",116
"1798",132
"1799",484
"1800",374
"1801",259
"1802",104
"1803",18
"1804",51
"1805",272
"1806",156
"1807",47
"1808",25
"1809",260
"1810",105
"1811",90
"1812",109
"1813",355
"1814",146
"1815",134
"1816",218
"1817",92
"1818",301
"1819",252
"1820",394
"1821",15
"1822",243
"1823",170
"1824",214
"1825",122
"1826",37
"1827",10
"1828",424
"1829",467
"1830",241
"1831",49
"1832",15
"1833",114
"1834",33
"1835",130
"1836",221
"1837",342
"1838",87
"1839",218
"1840",258
"1841",51
"1842",30
"1843",208
"1844",257
"1845",70
"1846",210
"1847",41
"1848",338
"1849",301
"1850",123
"1851",326
"1852",22
"1853",135
"1854",62
"1855",30
"1856",91
"1857",111
"1858",19
"1859",88
"1860",172
"1861",288
"1862",223
"1863",67
"1864",363
"1865",156
"1866",145
"1867",85
"1868",425
"1869",339
"1870",9
"1871",78
"1872",48
"1873",101
"1874",102
"1875",233
"1876",150
"1877",77
"1878",56
"1879",81
"1880",488
"1881",205
"1882",147
"1883",321
"1884",68
"1885",445
"1886",217
"1887",366
"1888",97
"1889",126
"1890",227
"1891",328
"1892",376
"1893",78
"1894",437
"1895",396
"1896",36
"1897",120
"1898",42
"1899",224
"1900",5
"1901",256
"1902",47
"1903",70
"1904",434
"1905",108
"1906",96
"1907",42
"1908",61
"1909",258
"1910",6
"1911",22
"1912",118
"1913",214
"1914",458
"1915",335
"1916",280
"1917",189
"1918",118
"1919",212
"1920",101
"1921",49
"1922",95
"1923",277
"1924",33
"1925",333
"1926",272
"1927",366
"1928",269
"1929",175
"1930",432
"1931",3
"1932",433
"1933",338
"1934",45
"1935",146
"1936",87
"1937",16
"1938",399
"1939",88
"1940",251
"1941",239
"1942",70
"1943",49
"1944",47
"1945",451
"1946",297
"1947",364
"1948",487
"1949",445
"1950",133
"1951",358
"1952",180
"1953",136
"1954",179
"1955",162
"1956",21
"1957",256
"1958",113
"1959",108
"1960",65
"1961",311
"1962",474
"1963",448
"1964",51
"1965",101
"1966",101
"1967",383
"1968",305
"1969",6
"1970",85
"1971",414
"1972",250
"1973",57
"1974",107
"1975",46
"1976",225
"1977",106
"1978",358
"1979",266
"1980",244
"1981",154
"1982",70
"1983",32
"1984",90
"1985",365
"1986",292
"1987",4
"1988",184
"1989",121
"1990",99
"1991",270
"1992",161
"1993",181
"1994",266
"1995",62
"1996",238
"1997",70
"1998",74
"1999",108
"2000",60
"2001",473
"2002",74
"2003",99
"2004",437
"2005",200
"2006",8
"2007",54
"2008",77
"2009",348
"2010",54
"2011",99
"2012",54
"2013",183
"2014",78
"2015",178
"2016",316
"2017",278
"2018",214
"2019",8
"2020",45
"2021",112
"2022",51
"2023",33
"2024",8
"2025",251
"2026",77
"2027",26
"2028",62
"2029",349
"2030",19
"2031",373
"2032",207
"2033",226
"2034",24
"2035",128
"2036",82
"2037",438
"2038",124
"2039",59
"2040",170
"2041",5
"2042",104
"2043",147
"2044",76
"2045",170
"2046",311
"2047",8
"2048",212
"2049",250
"2050",67
"2051",136
"2052",68
"2053",160
"2054",454
"2055",37
"2056",114
"2057",280
"2058",373
"2059",208
"2060",95
"2061",426
"2062",157
"2063",220
"2064",250
"2065",205
"2066",378
"2067",52
"2068",73
"2069",87
"2070",460
"2071",372
"2072",69
"2073",21
"2074",50
"2075",244
"2076",149
"2077",42
"2078",56
"2079",179
"2080",346
"2081",237
"2082",193
"2083",135
"2084",221
"2085",11
"2086",309
"2087",16
"2088",240
"2089",357
"2090",356
"2091",110
"2092",362
"2093",432
"2094",206
"2095",31
"2096",44
"2097",20
"2098",38
"2099",59
"2100",191
"2101",87
"2102",47
"2103",449
"2104",23
"2105",210
"2106",224
"2107",132
"2108",217
"2109",154
"2110",205
"2111",474
"2112",263
"2113",126
"2114",97
"2115",59
"2116",350
"2117",299
"2118",174
"2119",121
"2120",180
"2121",52
"2122",24
"2123",75
"2124",260
"2125",299
"2126",120
"2127",26
"2128",410
"2129",257
"2130",176
"2131",64
"2132",187
"2133",269
"2134",151
"2135",84
"2136",203
"2137",54
"2138",225
"2139",330
"2140",147
"2141",12
"2142",116
"2143",112
"2144",192
"2145",149
"2146",61
"2147",62
"2148",492
"2149",161
"2150",481
"2151",362
"2152",110
"2153",74
"2154",186
"2155",102
"2156",334
"2157",237
"2158",326
"2159",254
"2160",21
"2161",439
"2162",362
"2163",179
"2164",40
"2165",208
"2166",462
"2167",117
"2168",423
"2169",58
"2170",322
"2171",28
"2172",22
"2173",4
"2174",392
"2175",4
"2176",71
"2177",209
"2178",94
"2179",153
"2180",322
"2181",147
"2182",122
"2183",334
"2184",229
"2185",18
"2186",238
"2187",117
"2188",136
"2189",100
"2190",160
"2191",117
"2192",184
"2193",41
"2194",8
"2195",340
"2196",159
"2197",21
"2198",3
"2199",281
"2200",176
"2201",5
"2202",377
"2203",298
"2204",146
"2205",68
"2206",96
"2207",76
"2208",348
"2209",297
"2210",20
"2211",95
"2212",329
"2213",488
"2214",110
"2215",333
"2216",145
"2217",282
"2218",341
"2219",18
"2220",423
"2221",219
"2222",200
"2223",7
"2224",61
"2225",162
"2226",55
"2227",430
"2228",9
"2229",10
"2230",14
"2231",229
"2232",123
"2233",125
"2234",442
"2235",53
"2236",116
"2237",183
"2238",296
"2239",101
"2240",313
"2241",136
"2242",20
"2243",128
"2244",146
"2245",158
"2246",133
"2247",412
"2248",211
"2249",342
"2250",45
"2251",93
"2252",332
"2253",448
"2254",350
"2255",3
"2256",358
"2257",397
"2258",82
"2259",199
"2260",182
"2261",177
"2262",26
"2263",180
"2264",250
"2265",32
"2266",83
"2267",215
"2268",307
"2269",98
"2270",38
"2271",475
"2272",375
"2273",82
"2274",23
"2275",234
"2276",192
"2277",342
"2278",125
"2279",333
"2280",13
"2281",42
"2282",146
"2283",25
"2284",151
"2285",92
"2286",186
"2287",69
"2288",309
"2289",28
"2290",140
"2291",299
"2292",99
"2293",136
"2294",477
"2295",228
"2296",195
"2297",19
"2298",263
"2299",118
"2300",45
"2301",156
"2302",7
"2303",139
"2304",109
"2305",143
"2306",161
"2307",250
"2308",170
"2309",23
"2310",52
"2311",82
"2312",260
"2313",94
"2314",45
"2315",52
"2316",59
"2317",413
"2318",272
"2319",44
"2320",355
"2321",63
"2322",47
"2323",313
"2324",13
"2325",83
"2326",86
"2327",76
"2328",30
"2329",84
"2330",227
"2331",494
"2332",19
"2333",40
"2334",58
"2335",154
"2336",30
"2337",23
"2338",228
"2339",374
"2340",440
"2341",28
"2342",141
"2343",17
"2344",117
"2345",73
"2346",265
"2347",3
"2348",244
"2349",87
"2350",228
"2351",24
"2352",157
"2353",42
"2354",81
"2355",325
"2356",25
"2357",31
"2358",294
"2359",194
"2360",241
"2361",42
"2362",180
"2363",33
"2364",222
"2365",17
"2366",141
"2367",3
"2368",248
"2369",139
"2370",135
"2371",392
"2372",124
"2373",58
"2374",69
"2375",60
"2376",340
"2377",498
"2378",17
"2379",321
"2380",78
"2381",20
"2382",93
"2383",94
"2384",100
"2385",430
"2386",40
"2387",74
"2388",261
"2389",107
"2390",114
"2391",383
"2392",141
"2393",10
"2394",226
"2395",369
"2396",213
"2397",4
"2398",283
"2399",107
"2400",83
"2401",7
"2402",60
"2403",46
"2404",330
"2405",73
"2406",30
"2407",123
"2408",347
"2409",207
"2410",42
"2411",9
"2412",91
"2413",6
"2414",12
"2415",302
"2416",25
"2417",57
"2418",354
"2419",221
"2420",125
"2421",339
"2422",501
"2423",76
"2424",3
"2425",70
"2426",39
"2427",82
"2428",39
"2429",30
"2430",329
"2431",12
"2432",67
"2433",361
"2434",452
"2435",136
"2436",374
"2437",108
"2438",133
"2439",46
"2440",44
"2441",164
"2442",194
"2443",222
"2444",68
"2445",371
"2446",306
"2447",265
"2448",321
"2449",116
"2450",292
"2451",332
"2452",114
"2453",315
"2454",85
"2455",40
"2456",327
"2457",119
"2458",340
"2459",44
"2460",431
"2461",30
"2462",28
"2463",272
"2464",257
"2465",110
"2466",196
"2467",189
"2468",33
"2469",215
"2470",65
"2471",105
"2472",4
"2473",140
"2474",18
"2475",265
"2476",71
"2477",413
"2478",42
"2479",12
"2480",17
"2481",113
"2482",35
"2483",189
"2484",327
"2485",9
"2486",384
"2487",111
"2488",44
"2489",155
"2490",372
"2491",379
"2492",100
"2493",57
"2494",144
"2495",50
